MERRA_ID,YEAR,MONTH,TEMP_AVG,TEMP_MEAN_AVG,FREEZE_INDEX,FREEZE_THAW
138348,2016,10,16.6,17.3,0,0
138349,2016,3,9.8,10.2,0,9
138924,2016,3,9.6,9.9,0,9
138924,2016,8,23.1,23.2,0,0
144732,2016,4,9,8.7,3,11
148770,2016,1,-5.3,-5.6,181,12
148770,2016,9,19.1,19.4,0,0
148770,2016,10,11.3,11.5,0,3
148770,2016,11,5.4,5.9,6,9
149346,2016,6,18.5,18.4,0,0
149922,2016,4,2.7,2.8,36,22
151077,2016,1,-11,-11.7,364,4
151077,2016,5,12,11.9,0,5
151077,2016,11,2.1,2.5,34,15
151077,2016,12,-7.1,-7.4,230,9
133786,2016,1,7.7,8.1,0,10
133786,2016,8,27.9,28.3,0,0
133787,2016,4,18.4,18.5,0,0
133787,2016,6,26.9,26.9,0,0
133787,2016,10,21.6,22.3,0,0
133790,2016,3,18.4,18.9,0,0
133790,2016,9,26.1,26.8,0,0
134319,2016,6,28.4,28.5,0,0
134319,2016,7,28.8,28.9,0,0
134361,2016,1,7,7.4,0,11
134361,2016,4,18.1,18.1,0,0
134895,2016,4,18.7,19,0,0
134895,2016,12,12,13,0,1
134896,2016,3,14.6,15.4,0,0
134896,2016,5,20.6,20.6,0,0
134896,2016,7,28.2,28.3,0,0
134896,2016,11,13.1,14.2,0,2
134943,2016,3,17.4,17.7,0,0
134943,2016,6,27.3,27.7,0,0
134943,2016,10,20.8,21.2,0,0
134943,2016,11,15.9,16.4,0,0
136620,2016,2,16.4,17.3,0,2
136620,2016,5,24.6,24.3,0,0
136620,2016,6,33.2,33,0,0
136620,2016,9,28.3,28.7,0,0
137194,2016,7,35.8,35.6,0,0
137241,2016,7,28.5,29,0,0
137241,2016,10,19.7,20.6,0,0
137243,2016,7,28.6,29,0,0
137819,2016,7,27.6,28,0,0
138346,2016,6,32.1,31.7,0,0
138347,2016,9,22.6,22.8,0,0
138922,2016,9,25.4,25.6,0,0
138922,2016,10,21.2,21.9,0,0
138922,2016,11,14,14.9,0,1
138924,2016,10,15.3,16.1,0,0
138924,2016,11,8.5,9.5,0,9
144732,2016,1,-3.4,-3.3,128,14
144732,2016,10,13.8,14.1,0,0
148770,2016,3,0.8,0.9,51,17
149346,2016,3,0.2,0.3,58,17
133790,2016,5,24.2,24.6,0,0
133790,2016,10,20.9,21.6,0,0
134943,2016,4,18.8,19.2,0,0
135515,2016,5,21.6,21.5,0,0
135515,2016,11,15.4,16.2,0,0
136045,2016,2,15.6,16.6,0,3
136045,2016,9,28.7,29,0,0
136045,2016,10,26.4,27,0,0
136620,2016,10,25.8,26.3,0,0
136621,2016,6,33.9,33.7,0,0
136621,2016,11,18.3,19.2,0,0
137194,2016,8,34.5,34.4,0,0
137241,2016,1,3.4,3.9,8,20
137241,2016,2,6.9,7.5,3,13
137241,2016,6,26.5,26.9,0,0
137241,2016,9,25.3,26,0,0
137243,2016,3,13.6,13.7,0,0
137243,2016,8,27.6,28.1,0,0
137819,2016,2,5.5,6.2,7,15
137819,2016,4,14.6,14.8,0,1
138346,2016,4,18.9,19.1,0,0
138346,2016,10,22.8,23.4,0,0
138348,2016,2,8.6,9.9,5,8
138349,2016,1,2,3,16,26
138349,2016,8,23.2,23.4,0,0
138922,2016,2,11.4,12.3,0,6
138924,2016,6,25.1,25.1,0,0
144732,2016,5,15,14.9,0,1
148770,2016,2,-4.3,-4.6,146,15
149346,2016,5,12.5,12.5,0,0
149346,2016,8,23.7,23.8,0,0
149922,2016,7,22.1,22,0,0
149922,2016,8,23,23,0,0
149922,2016,11,4.6,5.1,8,11
133786,2016,3,16.4,16.7,0,0
133786,2016,5,22.3,22.2,0,0
133787,2016,12,13.3,13.8,0,1
133790,2016,1,9.7,10.1,0,6
133790,2016,7,29.9,30.4,0,0
134319,2016,1,8.9,10.1,0,5
134319,2016,2,13.5,14.8,0,4
134319,2016,10,22.4,23.2,0,0
134361,2016,3,16,16.2,0,0
134361,2016,9,26.4,27,0,0
134895,2016,8,27.9,28.1,0,0
134896,2016,1,7.1,8.4,0,11
134896,2016,10,21.3,22.2,0,0
134943,2016,1,9,9.3,0,7
134943,2016,9,26,26.5,0,0
135515,2016,2,8.9,9.2,0,9
136045,2016,12,13,13.9,0,0
136090,2016,1,4.7,5.2,2,16
136620,2016,12,12.8,13.5,0,0
137194,2016,9,29.1,29.3,0,0
137241,2016,3,13.3,13.6,0,1
137241,2016,8,27.8,28.4,0,0
137241,2016,11,13.5,14.4,0,3
137819,2016,5,18.6,18.9,0,0
137819,2016,6,25.9,26.1,0,0
138346,2016,2,13.2,14.4,0,3
138347,2016,6,28.6,28.4,0,0
138347,2016,7,29.6,29.4,0,0
138349,2016,6,25.1,25.1,0,0
138349,2016,11,8.7,9.9,1,8
138922,2016,5,21.6,21.3,0,0
138922,2016,12,7,7.9,0,10
138924,2016,9,18.8,19.1,0,0
144732,2016,6,21.6,21.3,0,0
144732,2016,9,21.1,21.5,0,0
149346,2016,1,-5.4,-5.6,178,10
149346,2016,7,22.7,22.7,0,0
149346,2016,10,11.4,11.5,0,3
149922,2016,1,-6.2,-6.4,203,10
149922,2016,5,12.5,12.5,0,3
149922,2016,9,18.2,18.5,0,0
149922,2016,10,10.4,10.6,0,7
151077,2016,7,20.3,20.2,0,0
133786,2016,2,10.4,10.6,0,6
133786,2016,4,18.4,18.5,0,0
133787,2016,3,16.6,16.8,0,0
133790,2016,2,11.8,12.2,0,2
134319,2016,8,26.5,26.7,0,0
134319,2016,12,11.4,12.4,0,2
134361,2016,6,27,27.1,0,0
134361,2016,7,28.9,29.1,0,0
134361,2016,10,22.2,22.9,0,0
135515,2016,3,15.3,15.6,0,0
135515,2016,4,17.2,17.4,0,0
136090,2016,4,16.6,16.9,0,0
136090,2016,6,27.2,27.7,0,0
136620,2016,8,33.2,33.3,0,0
136621,2016,10,26.5,27,0,0
137194,2016,5,25.3,25.1,0,0
137194,2016,12,12.5,13.4,0,0
137243,2016,2,6.9,7.4,3,14
137243,2016,6,27,27.2,0,0
138347,2016,5,19,18.9,0,0
138348,2016,6,26,26,0,0
138348,2016,9,19.8,20.1,0,0
138349,2016,2,7.1,8.4,10,10
138349,2016,5,15.7,15.6,0,0
138922,2016,4,17.4,17.6,0,0
138924,2016,7,26,25.9,0,0
144732,2016,7,24.6,24.7,0,0
148770,2016,6,18.9,18.8,0,0
149346,2016,12,-2.3,-2.3,85,15
149922,2016,3,0,0.2,64,18
151077,2016,9,15.9,16.2,0,0
133786,2016,7,28.7,28.9,0,0
133786,2016,11,17,17.8,0,0
133786,2016,12,13.3,13.6,0,2
133787,2016,7,28.8,28.9,0,0
133787,2016,9,25.3,25.7,0,0
133790,2016,6,27.7,28.4,0,0
134319,2016,4,17.4,17.8,0,0
134319,2016,5,20.9,20.8,0,0
134361,2016,5,22.1,22,0,0
134895,2016,1,9.5,10.8,0,1
134895,2016,2,14.2,15.4,0,4
134895,2016,9,25.2,25.7,0,0
134896,2016,2,11.6,12.8,0,7
134943,2016,2,10.8,11.2,0,2
134943,2016,5,23.1,23.4,0,0
134943,2016,7,30.1,30.5,0,0
134943,2016,12,13.4,13.8,0,0
135515,2016,1,5.7,6.1,1,12
135515,2016,6,27.6,27.7,0,0
135515,2016,8,28.7,29.1,0,0
136045,2016,1,11,11.9,0,1
136045,2016,3,19.7,20.1,0,0
136045,2016,7,35.2,35,0,0
136045,2016,8,33.1,33.1,0,0
136090,2016,2,8.1,8.5,1,10
136090,2016,3,14.5,15,0,0
136090,2016,5,20.8,21.1,0,0
136090,2016,7,28.9,29.4,0,0
136090,2016,11,14.3,15.2,0,0
136620,2016,3,19.8,20.1,0,0
136620,2016,11,18.1,19,0,0
136621,2016,1,11.2,12,0,0
136621,2016,5,25.4,25.3,0,0
136621,2016,8,33.2,33.4,0,0
136621,2016,9,29.1,29.5,0,0
137194,2016,6,33.9,33.6,0,0
137194,2016,11,18.7,19.4,0,0
137241,2016,4,15.7,16,0,0
137241,2016,5,19.8,20.1,0,0
137241,2016,12,7.1,7.6,1,13
137243,2016,1,3.6,4.1,5,18
137243,2016,10,19.5,20.3,0,0
138346,2016,3,17,17.2,0,0
138346,2016,5,22.8,22.5,0,0
138346,2016,7,33.3,33,0,0
138346,2016,9,26.5,26.6,0,0
138347,2016,10,19.3,20,0,0
138348,2016,5,16.4,16.3,0,0
138349,2016,4,11.9,12.2,0,1
138349,2016,9,19.1,19.4,0,0
138349,2016,10,16,16.8,0,0
138922,2016,7,32,31.7,0,0
138922,2016,8,29.8,29.9,0,0
148770,2016,7,23.3,23.4,0,0
149346,2016,2,-5.2,-5.5,169,14
149922,2016,6,18.1,17.9,0,0
151077,2016,3,-3.5,-3.7,139,18
151077,2016,10,8.3,8.5,1,9
133786,2016,10,22.2,22.8,0,0
133787,2016,1,7.8,8.2,0,10
133787,2016,2,10.4,10.7,0,7
133790,2016,11,16.5,17.3,0,0
133790,2016,12,14.6,15.2,0,0
134319,2016,11,14.8,16,0,1
134361,2016,11,16.9,17.6,0,0
134895,2016,11,15.8,16.9,0,0
134896,2016,4,16.5,16.8,0,0
134896,2016,8,25.7,25.9,0,0
134896,2016,9,23.2,23.7,0,0
135515,2016,9,26,26.6,0,0
135515,2016,10,21.3,22,0,0
136045,2016,5,24.9,24.7,0,0
136045,2016,6,33.3,33.2,0,0
136090,2016,9,25.4,26.2,0,0
136090,2016,10,20.2,21.1,0,0
136620,2016,1,11.1,11.8,0,0
136620,2016,7,35,34.8,0,0
136621,2016,4,21.9,22.2,0,0
137819,2016,11,12.3,13.3,0,3
137819,2016,12,6.1,6.6,1,12
138346,2016,1,8.4,9.2,0,3
138346,2016,8,31.1,31.2,0,0
138346,2016,12,9.1,10,0,5
138347,2016,3,13.5,13.9,0,0
138347,2016,8,26.9,26.9,0,0
138347,2016,12,7,8.1,0,8
138348,2016,3,10.8,11.2,0,4
138348,2016,4,12.8,13.1,0,0
138349,2016,7,25.9,26,0,0
138922,2016,3,15.5,15.7,0,0
138924,2016,1,2.1,3.3,8,26
138924,2016,4,11.6,11.9,0,0
138924,2016,12,3.4,4.5,8,18
144732,2016,2,-0.2,0,68,20
144732,2016,8,25.2,25.4,0,0
144732,2016,11,7,7.6,4,10
148770,2016,4,3.1,3.1,27,17
148770,2016,12,-2.7,-2.7,97,17
149346,2016,11,5.6,5.9,5,10
149922,2016,12,-3.3,-3.4,115,14
151077,2016,2,-12.2,-12.9,374,5
133786,2016,6,26.9,26.9,0,0
133787,2016,11,16.7,17.6,0,0
133790,2016,8,28.5,29.1,0,0
134319,2016,9,23.8,24.3,0,0
134361,2016,2,9.8,10.2,0,8
134895,2016,3,16.9,17.6,0,0
134895,2016,6,30.1,30.2,0,0
134895,2016,7,30.5,30.5,0,0
134896,2016,6,28.2,28.3,0,0
134896,2016,12,9.5,10.6,0,5
134943,2016,8,28.8,29.4,0,0
136045,2016,11,18,18.8,0,0
136090,2016,12,9.1,9.4,0,7
136620,2016,4,21.6,21.8,0,0
136621,2016,2,16.3,17.3,0,2
136621,2016,3,19.9,20.2,0,0
137194,2016,2,16.7,17.8,0,2
137243,2016,4,15.9,16,0,0
137243,2016,5,19.9,20.1,0,0
137243,2016,11,13.3,14.2,0,1
137243,2016,12,7.4,7.8,0,10
137819,2016,3,12.4,12.6,0,5
137819,2016,8,26.3,26.9,0,0
137819,2016,9,24.3,25.1,0,0
138347,2016,4,15.5,15.6,0,0
138348,2016,8,24,24.1,0,0
138348,2016,11,9.7,10.8,0,5
138348,2016,12,4.8,5.9,3,16
138349,2016,12,3.9,5,8,17
138922,2016,1,6.7,7.6,0,5
138922,2016,6,31.2,30.9,0,0
138924,2016,2,7.1,8.4,9,9
138924,2016,5,15.4,15.3,0,0
144732,2016,3,7.1,7.3,5,13
144732,2016,12,-2.5,-2.4,98,20
148770,2016,5,12.8,12.7,0,1
148770,2016,8,24.1,24.4,0,0
149346,2016,4,2.6,2.8,31,16
149346,2016,9,19,19.2,0,0
149922,2016,2,-6.1,-6.6,196,13
151077,2016,4,0.9,1,55,23
151077,2016,6,16.9,16.7,0,0
151077,2016,8,20.9,20.9,0,0
133786,2017,3,15.1,15.4,0,2
133786,2017,8,27.6,28.1,0,0
133786,2017,11,16.1,17,0,0
133787,2017,2,14.7,15,0,0
133787,2017,4,21.2,21.4,0,0
133787,2017,9,24.6,24.9,0,0
133790,2017,6,25.8,26.4,0,0
133790,2017,8,27.4,28,0,0
134319,2017,3,17,17.8,0,0
134896,2017,11,17.3,18.5,0,0
134943,2017,6,26,26.4,0,0
134943,2017,12,11.3,11.7,0,2
135515,2017,10,19.7,20.3,0,0
136045,2017,10,25.3,26.1,0,0
136045,2017,11,20.9,21.7,0,0
136090,2017,5,21.3,21.7,0,0
136090,2017,9,22.7,23.2,0,0
136090,2017,12,7.5,8.2,0,11
136620,2017,8,33.6,33.7,0,0
136621,2017,1,11.5,12.2,0,1
137194,2017,2,15,15.5,0,0
137194,2017,7,35.7,35.6,0,0
137241,2017,12,5.9,6.6,3,17
137243,2017,8,25.3,25.8,0,0
137243,2017,12,6.2,6.8,0,15
137819,2017,7,25.7,26.1,0,0
137819,2017,8,24.1,24.6,0,0
138346,2017,1,7.7,8.6,0,5
138346,2017,3,17.1,17.5,0,0
138346,2017,9,26.6,26.9,0,0
138348,2017,8,25.3,25.5,0,0
138349,2017,1,1.9,2.7,20,20
138349,2017,3,10.3,10.8,0,8
138349,2017,7,25.2,25.3,0,0
138349,2017,11,11.4,12.5,0,3
138922,2017,9,25.1,25.4,0,0
138924,2017,10,14.6,15.6,0,0
144732,2017,2,3.6,4.1,31,13
144732,2017,11,4.3,4.7,7,18
148770,2017,1,-3.3,-3.3,112,17
148770,2017,7,21.3,21.3,0,0
148770,2017,11,2.5,2.5,16,17
149346,2017,4,6.8,7,0,8
149346,2017,5,10.8,10.8,0,0
149346,2017,12,-5.1,-5.2,184,6
149922,2017,3,-3.4,-3.2,137,16
151077,2017,6,16.3,16.2,0,0
151077,2017,12,-10.3,-10.2,325,6
133786,2017,9,24.9,25.3,0,0
133786,2017,12,11.3,12,0,5
133787,2017,1,12.6,13.1,0,4
133790,2017,12,12,12.5,0,2
134319,2017,2,12.4,13.2,0,1
134361,2017,4,20.2,20.3,0,0
134361,2017,7,27.1,27.3,0,0
134895,2017,1,9.6,10.7,0,3
134895,2017,10,23.5,24.5,0,0
134896,2017,4,18.2,18.7,0,0
134896,2017,8,26.3,26.4,0,0
134943,2017,3,15.9,16.2,0,1
134943,2017,9,25.3,25.7,0,0
136045,2017,2,15.2,15.8,0,0
136045,2017,7,33.6,33.7,0,0
136045,2017,8,33.5,33.6,0,0
136090,2017,7,27,27.6,0,0
137241,2017,8,25.4,26.1,0,0
137243,2017,9,22,22.3,0,0
137243,2017,11,11,11.7,0,1
137819,2017,11,9.8,10.5,0,4
138346,2017,11,17.4,18.3,0,0
138347,2017,1,5.3,6.3,0,9
138347,2017,9,23.2,23.5,0,0
138348,2017,1,3,3.9,7,15
138348,2017,3,11.3,11.8,0,5
138348,2017,10,16.2,17.2,0,0
138348,2017,12,6.9,8.5,1,11
138922,2017,2,10.5,11.3,0,3
138922,2017,3,15.6,15.9,0,1
138924,2017,2,5.6,6.5,0,11
138924,2017,11,10.7,11.9,0,3
144732,2017,5,15.2,15,0,1
148770,2017,4,7.3,7.4,0,8
149922,2017,4,7.1,7.4,0,12
149922,2017,9,17.8,18.3,0,0
149922,2017,11,1.3,1,30,23
151077,2017,5,10.3,10.2,0,7
151077,2017,9,16.1,16.4,0,0
133786,2017,6,25.3,25.6,0,0
133787,2017,12,11.2,11.9,0,5
134361,2017,6,25,25.2,0,0
134361,2017,11,15.2,16.1,0,0
134361,2017,12,10.2,11,0,6
134896,2017,2,11.3,12.2,0,0
134896,2017,12,10.5,11.7,0,5
135515,2017,2,12.9,13.1,0,2
136045,2017,1,11.3,12,0,2
136045,2017,5,26.1,26,0,0
136045,2017,6,33,32.8,0,0
136045,2017,9,29.3,29.7,0,0
136090,2017,10,17.9,18.7,0,1
136620,2017,4,22.2,22.5,0,0
136620,2017,10,25.2,26,0,0
136621,2017,12,14.3,15.3,0,0
137194,2017,10,25,25.8,0,0
137819,2017,4,17,17.4,0,0
137819,2017,10,16,16.7,0,2
138346,2017,5,23.9,23.6,0,0
138346,2017,8,32.5,32.4,0,0
138346,2017,10,21.8,22.6,0,0
138346,2017,12,11.1,12.5,0,1
138348,2017,4,13.4,13.7,0,2
138348,2017,7,26.2,26.3,0,0
138349,2017,4,12.4,12.7,0,4
138922,2017,4,18,18.3,0,0
138924,2017,5,16.5,16.4,0,0
138924,2017,12,5.2,6.9,2,18
144732,2017,7,22.5,22.4,0,0
144732,2017,9,19.3,19.7,0,0
148770,2017,12,-5.2,-5.3,185,8
149346,2017,1,-3.2,-3.1,105,17
149922,2017,2,-3.3,-3.6,118,12
149922,2017,12,-6.8,-6.9,233,3
151077,2017,3,-6.6,-6.6,217,16
133786,2017,10,21.4,21.9,0,0
133787,2017,3,15.3,15.5,0,2
133787,2017,6,25.3,25.4,0,0
133790,2017,1,14,14.7,0,2
133790,2017,9,25.1,25.7,0,0
133790,2017,10,21.2,21.9,0,0
134319,2017,7,26.5,26.6,0,0
134319,2017,8,26.7,26.9,0,0
134361,2017,1,11.9,12.2,2,4
134895,2017,4,20.4,20.9,0,0
134895,2017,11,19.6,20.7,0,0
134896,2017,6,29,29.2,0,0
134896,2017,9,23.7,24.2,0,0
134943,2017,5,24.2,24.5,0,0
135515,2017,3,13.6,13.7,0,3
135515,2017,4,20,20.1,0,0
135515,2017,8,26.8,27,0,0
135515,2017,11,13.8,14.4,0,1
136620,2017,9,29.1,29.4,0,0
136620,2017,11,20.2,21,0,0
136621,2017,7,34.2,34.3,0,0
137194,2017,1,10.6,11.5,0,2
137194,2017,4,22.7,22.7,0,0
137241,2017,5,20.5,20.9,0,0
137243,2017,2,10.8,11.1,0,6
137243,2017,4,18.3,18.5,0,0
137243,2017,7,26.7,27.1,0,0
137819,2017,2,9.6,10,0,7
137819,2017,3,10.4,10.7,1,9
137819,2017,9,20.8,21.3,0,0
138346,2017,2,11.9,12.6,0,1
138346,2017,6,31.9,31.5,0,0
138347,2017,6,28.4,28.1,0,0
138347,2017,8,28.4,28.4,0,0
138349,2017,6,24.8,24.7,0,0
138349,2017,9,19.8,20.2,0,0
138349,2017,12,5.9,7.5,2,18
138922,2017,1,6.2,7.1,0,9
138922,2017,11,15.6,16.6,0,0
138924,2017,4,12.3,12.5,0,4
148770,2017,9,18.6,19.1,0,0
149346,2017,9,18.4,18.8,0,0
149922,2017,8,19.4,19.6,0,0
151077,2017,1,-9.1,-9.9,306,5
133786,2017,4,20.9,21.1,0,0
133787,2017,5,24,24.2,0,0
133790,2017,4,22.1,22.7,0,0
133790,2017,5,24.8,25.2,0,0
133790,2017,7,27.8,28.4,0,0
134319,2017,4,19.2,19.7,0,0
134319,2017,9,23.9,24.5,0,0
134319,2017,10,22.1,23.2,0,0
134319,2017,12,12.3,13.4,0,3
134361,2017,8,27.5,28.1,0,0
134361,2017,10,20.8,21.5,0,0
134895,2017,5,23.3,23.3,0,0
134895,2017,7,28.6,28.6,0,0
134895,2017,9,25.6,26.3,0,0
134943,2017,8,27.5,28,0,0
134943,2017,11,16,16.5,0,0
135515,2017,9,24.1,24.3,0,0
136090,2017,4,19,19.4,0,0
136620,2017,12,13.9,15,0,0
136621,2017,2,15.1,15.5,0,0
136621,2017,3,19.8,20.1,0,0
136621,2017,4,22.5,22.8,0,0
136621,2017,8,33.9,33.9,0,0
136621,2017,11,20.8,21.6,0,0
137241,2017,11,11.2,12,0,2
138347,2017,3,13.9,14.4,0,2
138349,2017,8,24.2,24.5,0,0
138924,2017,1,1.6,2.5,19,19
138924,2017,3,10.3,10.9,0,6
138924,2017,8,24.2,24.4,0,0
138924,2017,9,19.4,19.9,0,0
144732,2017,3,3.8,3.6,42,15
148770,2017,2,-2,-2,89,16
148770,2017,8,20.1,20.2,0,0
149346,2017,6,17.5,17.5,0,0
149346,2017,7,20.9,20.9,0,0
149346,2017,8,20,20.2,0,0
151077,2017,4,5.3,5.4,1,20
151077,2017,10,10.6,10.9,0,2
133787,2017,7,27.1,27.2,0,0
133787,2017,11,15.9,16.7,0,0
134319,2017,1,8.9,9.9,0,7
134319,2017,6,29.2,29.4,0,0
134319,2017,11,18.8,20,0,0
134361,2017,2,14,14.2,0,0
134361,2017,9,24.6,24.9,0,0
134895,2017,8,28.7,28.9,0,0
134896,2017,1,7.6,8.7,0,9
134896,2017,10,21,22,0,0
134943,2017,10,21.5,22,0,0
135515,2017,1,10.9,11.2,5,6
136045,2017,3,20,20.3,0,0
136045,2017,12,13.9,15,0,0
136620,2017,2,14.7,15.1,0,0
136620,2017,6,32.9,32.8,0,0
136620,2017,7,33.9,33.9,0,0
136621,2017,9,29.8,30.1,0,0
137194,2017,3,19.9,20.3,0,0
137241,2017,3,11.7,12.1,0,5
137243,2017,5,20.6,20.9,0,0
138346,2017,4,19.6,19.8,0,0
138346,2017,7,33.2,33,0,0
138347,2017,2,8.9,9.6,0,4
138347,2017,12,9.3,10.8,0,2
138348,2017,6,25.7,25.6,0,0
138348,2017,9,20.5,20.9,0,0
138922,2017,6,31,30.7,0,0
138922,2017,7,32,31.8,0,0
138922,2017,10,19.9,20.7,0,0
138922,2017,12,8.9,10.3,0,3
144732,2017,4,13,13,0,1
144732,2017,10,13.6,14.1,0,4
148770,2017,6,17.7,17.6,0,0
149346,2017,3,-2.6,-2.4,117,15
149922,2017,1,-3.9,-3.7,125,17
149922,2017,10,12.2,12.4,0,0
133786,2017,7,27.3,27.4,0,0
133787,2017,8,27.4,27.7,0,0
133790,2017,2,16,16.5,0,0
133790,2017,11,16.3,16.9,0,0
134319,2017,5,21.7,21.8,0,0
134361,2017,3,14.7,15,0,2
134361,2017,5,23,23,0,0
134895,2017,3,17.9,18.7,0,0
134943,2017,1,13.1,13.6,0,2
135515,2017,5,22.5,22.4,0,0
135515,2017,7,27,27.2,0,0
135515,2017,12,8.8,9.3,0,11
136045,2017,4,22.8,23,0,0
136090,2017,1,10,10.2,15,8
136090,2017,8,26,26.7,0,0
136090,2017,11,12.4,13.3,0,1
136620,2017,1,11.1,11.9,0,0
136620,2017,3,19.5,19.9,0,0
136620,2017,5,26,25.8,0,0
137194,2017,5,26.4,26.1,0,0
137194,2017,8,35,34.9,0,0
137194,2017,9,29.5,29.7,0,0
137194,2017,12,13.9,15.3,0,0
137241,2017,1,9.2,9.5,11,8
137241,2017,2,10.8,11.1,0,7
137241,2017,10,16.8,17.6,0,1
137243,2017,1,8.9,9.2,13,10
137243,2017,6,23.9,24.2,0,0
137819,2017,5,19.2,19.4,0,0
137819,2017,12,5.1,5.9,2,16
138347,2017,4,16,16.2,0,0
138347,2017,5,20.1,20,0,0
138347,2017,11,14.7,15.7,0,0
138348,2017,2,6.6,7.4,0,7
138349,2017,5,16.6,16.5,0,0
138922,2017,5,22.8,22.4,0,0
138922,2017,8,31,31,0,0
138924,2017,6,24.9,24.9,0,0
144732,2017,1,0.2,0.4,70,17
144732,2017,6,20.8,20.6,0,0
144732,2017,8,21.2,21.2,0,0
148770,2017,3,-2,-1.9,110,15
148770,2017,10,12.7,13,0,0
149346,2017,2,-2.2,-2.3,88,13
149346,2017,10,12.8,13,0,0
149346,2017,11,2.5,2.3,16,15
149922,2017,5,10.9,11.1,0,2
149922,2017,6,17.2,17.3,0,0
149922,2017,7,20.6,20.7,0,0
133786,2017,1,12.5,12.9,1,4
133786,2017,2,14.6,14.9,0,0
133786,2017,5,23.7,23.8,0,0
133787,2017,10,21,21.6,0,0
133790,2017,3,17,17.4,0,1
134895,2017,2,13.2,14,0,0
134895,2017,6,30.7,30.9,0,0
134895,2017,12,12.8,13.9,0,2
134896,2017,3,16.1,16.8,0,0
134896,2017,5,21.5,21.6,0,0
134896,2017,7,26.7,26.8,0,0
134943,2017,2,15.1,15.4,0,0
134943,2017,4,21.7,22.2,0,0
134943,2017,7,27.7,28.3,0,0
135515,2017,6,24.6,24.7,0,0
136090,2017,2,12,12.4,0,3
136090,2017,3,12.6,12.9,0,4
136090,2017,6,24.1,24.6,0,0
136621,2017,5,26.6,26.4,0,0
136621,2017,6,33.6,33.7,0,0
136621,2017,10,25.8,26.5,0,0
137194,2017,6,33.6,33.4,0,0
137194,2017,11,20.3,21.1,0,0
137241,2017,4,18.4,18.8,0,0
137241,2017,6,23.6,23.9,0,0
137241,2017,7,26.8,27.3,0,0
137241,2017,9,21.9,22.3,0,0
137243,2017,3,11.6,11.9,0,7
137243,2017,10,17.3,17.8,0,1
137819,2017,1,7.8,8.1,13,9
137819,2017,6,22.7,23,0,0
138347,2017,7,29.2,29,0,0
138347,2017,10,19,19.9,0,0
138348,2017,5,17.5,17.4,0,0
138348,2017,11,12.2,13.3,0,0
138349,2017,2,5.9,6.8,0,11
138349,2017,10,15.2,16.3,0,0
138924,2017,7,25.7,25.8,0,0
144732,2017,12,-2.9,-2.6,121,13
148770,2017,5,10.9,10.9,0,0
151077,2017,2,-8.4,-9.2,259,7
151077,2017,7,18.6,18.5,0,0
151077,2017,8,17.3,17.3,0,0
151077,2017,11,-1.3,-1.5,67,20
133787,2018,3,13.7,13.9,0,0
133787,2018,11,13.6,14,0,2
134319,2018,10,18,18.8,0,0
134361,2018,5,24.1,24.3,0,0
134361,2018,9,27.2,27.7,0,0
134895,2018,11,13.8,15,0,0
134943,2018,5,24.3,24.8,0,0
134943,2018,6,27.3,27.7,0,0
136045,2018,10,21.6,22.1,0,0
136090,2018,3,11.3,11.4,0,6
136090,2018,9,26.3,27.2,0,0
136620,2018,1,14.6,15.7,0,0
136620,2018,7,34.3,34.2,0,0
136621,2018,7,34.8,34.7,0,0
136621,2018,9,32.3,32.7,0,0
136621,2018,12,11.6,12.5,0,1
137194,2018,12,11.7,12.9,0,1
137241,2018,1,1.9,2.6,41,20
137241,2018,10,17.8,18.3,0,0
137243,2018,5,22,22.1,0,0
137243,2018,12,6.7,6.9,1,10
137819,2018,2,10.7,10.9,1,8
137819,2018,4,12.6,12.5,0,3
138346,2018,10,19.5,20,0,0
138347,2018,11,10.7,11.7,0,2
138348,2018,3,8.8,9.5,0,13
138348,2018,7,26.6,26.7,0,0
138348,2018,9,23.3,23.8,0,0
138924,2018,4,14.3,14.5,0,4
144732,2018,4,6.3,6.3,1,16
148770,2018,1,-6.7,-7.1,228,11
149346,2018,12,-2.3,-2.3,82,19
149922,2018,2,-4.8,-4.8,157,12
149922,2018,8,22.6,22.9,0,0
151077,2018,2,-8.3,-8.9,251,11
151077,2018,10,5.8,5.9,0,16
133786,2018,11,13.5,13.8,0,2
133790,2018,11,15.9,16.5,0,1
134361,2018,3,13.4,13.5,0,2
134361,2018,10,21.5,21.9,0,0
134361,2018,11,12.7,13,0,3
134895,2018,4,21.4,21.9,0,0
134895,2018,8,28.4,28.7,0,0
134896,2018,6,27.6,27.7,0,0
134943,2018,2,16.6,17,0,0
135515,2018,12,9.6,10,0,5
136045,2018,1,14.4,15.4,0,0
136045,2018,7,34,34.1,0,0
136045,2018,9,31.7,32,0,0
136090,2018,4,14.9,15,0,0
136620,2018,11,15.9,16.6,0,0
137194,2018,4,24.1,24.3,0,0
137241,2018,5,22.4,22.7,0,0
137241,2018,7,26.4,26.9,0,0
137241,2018,8,25.5,26.1,0,0
138346,2018,2,10.9,11.5,0,4
138346,2018,7,33,32.8,0,0
138346,2018,11,13.5,14.6,0,0
138347,2018,1,9.7,11,0,5
138347,2018,6,27.2,26.9,0,0
138347,2018,12,6.5,7.8,1,8
138348,2018,2,5.9,6.7,3,12
138349,2018,9,22.5,23,0,0
138922,2018,3,12.6,13.1,0,1
