STATE_CODE,STATE_CODE_EXP,SHRP_ID,EXPERIMENT_NO,EXPERIMENT_NO_EXP,GPS_SPS,GPS_SPS_EXP,REP_ESAL_SINGLE_AXLE,REP_ESAL_TANDEM_AXLE,REP_ESAL_PER_VEH_CLASS_4,REP_ESAL_PER_VEH_CLASS_5,REP_ESAL_PER_VEH_CLASS_6,REP_ESAL_PER_VEH_CLASS_7,REP_ESAL_PER_VEH_CLASS_8,REP_ESAL_PER_VEH_CLASS_9,REP_ESAL_PER_VEH_CLASS_10,REP_ESAL_PER_VEH_CLASS_11,REP_ESAL_PER_VEH_CLASS_12,REP_ESAL_PER_VEH_CLASS_13,REP_GESAL_SINGLE_AXLE,REP_GESAL_TANDEM_AXLE,REP_GESAL_PER_VEH_CLASS_4,REP_GESAL_PER_VEH_CLASS_5,REP_GESAL_PER_VEH_CLASS_6,REP_GESAL_PER_VEH_CLASS_7,REP_GESAL_PER_VEH_CLASS_8,REP_GESAL_PER_VEH_CLASS_9,REP_GESAL_PER_VEH_CLASS_10,REP_GESAL_PER_VEH_CLASS_11,REP_GESAL_PER_VEH_CLASS_12,REP_GESAL_PER_VEH_CLASS_13,REP_GVW_VEH_CLASS_4,REP_GVW_VEH_CLASS_5,REP_GVW_VEH_CLASS_6,REP_GVW_VEH_CLASS_7,REP_GVW_VEH_CLASS_8,REP_GVW_VEH_CLASS_9,REP_GVW_VEH_CLASS_10,REP_GVW_VEH_CLASS_11,REP_GVW_VEH_CLASS_12,REP_GVW_VEH_CLASS_13,REP_LOAD_USE_RATING,REP_LOAD_USE_RATING_EXP
4,Arizona,1001,1,Asphalt Concrete on Unbound Granular Base,G,General Pavement Studies,0.09000000357627869,0.25999999046325684,0.1899999976158142,0.14000000059604645,0.23000000417232513,0.699999988079071,0.25,0.6200000047683716,0.3400000035762787,0.6499999761581421,0.3499999940395355,2.549999952316284,0.10999999940395355,0.3100000023841858,0.27000001072883606,0.1599999964237213,0.25999999046325684,0.7799999713897705,0.28999999165534973,0.7300000190734863,0.38999998569488525,0.7799999713897705,0.44999998807907104,3.0899999141693115,13017.413,6003.85,9635.825,21451.651,10026.828,22383.346,21027.535,19667.642,21353.674,44576.633,99,Linked site quality undetermined.
4,Arizona,1002,1,Asphalt Concrete on Unbound Granular Base,G,General Pavement Studies,0.1599999964237213,0.3700000047683716,0.49000000953674316,0.2800000011920929,0.3700000047683716,0.8600000143051147,0.3100000023841858,0.8899999856948853,0.8100000023841858,1.0399999618530273,1.090000033378601,2.5799999237060547,0.1899999976158142,0.4300000071525574,0.6200000047683716,0.30000001192092896,0.4000000059604645,0.8299999833106995,0.36000001430511475,1.0199999809265137,0.9399999976158142,1.2300000190734863,1.2200000286102295,2.9800000190734863,14060.239,5736.226,10589.746,18979.078,9316.037,23252.897,25783.985,23291.906,24762.478,45258.847,12,Based on typical site axle distribution.
4,Arizona,1002,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,G,General Pavement Studies,0.1599999964237213,0.3700000047683716,0.49000000953674316,0.2800000011920929,0.3700000047683716,0.8600000143051147,0.3100000023841858,0.8899999856948853,0.8100000023841858,1.0399999618530273,1.090000033378601,2.5799999237060547,0.1899999976158142,0.4300000071525574,0.6200000047683716,0.30000001192092896,0.4000000059604645,0.8299999833106995,0.36000001430511475,1.0199999809265137,0.9399999976158142,1.2300000190734863,1.2200000286102295,2.9800000190734863,14060.239,5736.226,10589.746,18979.078,9316.037,23252.897,25783.985,23291.906,24762.478,45258.847,12,Based on typical site axle distribution.
4,Arizona,1003,1,Asphalt Concrete on Unbound Granular Base,G,General Pavement Studies,0.10000000149011612,0.25,0.5099999904632568,0.05999999865889549,0.3400000035762787,0.7799999713897705,0.27000001072883606,0.5799999833106995,0.7300000190734863,0.7300000190734863,0.4099999964237213,1.5700000524520874,0.12999999523162842,0.3100000023841858,0.6200000047683716,0.07000000029802322,0.41999998688697815,0.5799999833106995,0.36000001430511475,0.7300000190734863,0.8199999928474426,0.8899999856948853,0.5600000023841858,1.9900000095367432,14558.746,3846.528,11992.277,20053.656,14166.835,22509.446,25600.73,20062.274,22551.178,41054.429,12,Based on typical site axle distribution.
4,Arizona,1003,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,G,General Pavement Studies,0.10000000149011612,0.25,0.5099999904632568,0.05999999865889549,0.3400000035762787,0.7799999713897705,0.27000001072883606,0.5799999833106995,0.7300000190734863,0.7300000190734863,0.4099999964237213,1.5700000524520874,0.12999999523162842,0.3100000023841858,0.6200000047683716,0.07000000029802322,0.41999998688697815,0.5799999833106995,0.36000001430511475,0.7300000190734863,0.8199999928474426,0.8899999856948853,0.5600000023841858,1.9900000095367432,14558.746,3846.528,11992.277,20053.656,14166.835,22509.446,25600.73,20062.274,22551.178,41054.429,12,Based on typical site axle distribution.
4,Arizona,1006,1,Asphalt Concrete on Unbound Granular Base,G,General Pavement Studies,0.07999999821186066,0.25,0.2199999988079071,0.10999999940395355,0.11999999731779099,1.8700000047683716,0.1899999976158142,0.5899999737739563,0.33000001311302185,0.550000011920929,0.28999999165534973,3.119999885559082,0.10000000149011612,0.3100000023841858,0.3100000023841858,0.14000000059604645,0.17000000178813934,1.2400000095367432,0.23999999463558197,0.7300000190734863,0.4000000059604645,0.6899999976158142,0.4000000059604645,3.740000009536743,13257.367,5725.339,8867.426,22680,10509.912,22650.516,21694.327,18990.871,20780.323,53556.098,99,Linked site quality undetermined.
4,Arizona,1006,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,G,General Pavement Studies,0.07999999821186066,0.25,0.2199999988079071,0.10999999940395355,0.11999999731779099,1.8700000047683716,0.1899999976158142,0.5899999737739563,0.33000001311302185,0.550000011920929,0.28999999165534973,3.119999885559082,0.10000000149011612,0.3100000023841858,0.3100000023841858,0.14000000059604645,0.17000000178813934,1.2400000095367432,0.23999999463558197,0.7300000190734863,0.4000000059604645,0.6899999976158142,0.4000000059604645,3.740000009536743,13257.367,5725.339,8867.426,22680,10509.912,22650.516,21694.327,18990.871,20780.323,53556.098,99,Linked site quality undetermined.
4,Arizona,1007,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,G,General Pavement Studies,0.07000000029802322,0.23999999463558197,0.25,0.07999999821186066,0.17000000178813934,0.4300000071525574,0.18000000715255737,0.550000011920929,0.3499999940395355,0.6100000143051147,0.28999999165534973,2.630000114440918,0.09000000357627869,0.30000001192092896,0.33000001311302185,0.10999999940395355,0.2199999988079071,0.5799999833106995,0.23000000417232513,0.6899999976158142,0.47999998927116394,0.7699999809265137,0.4000000059604645,3.130000114440918,12880.879,4622.638,9339.17,20023.718,9883.037,21464.352,22875.048,19275.732,20308.126,48164.609,4,Fair: Based on WIM data collected by the equipment that does not have a calibration record. Data quality cannot be quantified. Values based on selected annual data summaries passing QC checks.
4,Arizona,1007,1,Asphalt Concrete on Unbound Granular Base,G,General Pavement Studies,0.07000000029802322,0.23999999463558197,0.25,0.07999999821186066,0.17000000178813934,0.4300000071525574,0.18000000715255737,0.550000011920929,0.3499999940395355,0.6100000143051147,0.28999999165534973,2.630000114440918,0.09000000357627869,0.30000001192092896,0.33000001311302185,0.10999999940395355,0.2199999988079071,0.5799999833106995,0.23000000417232513,0.6899999976158142,0.47999998927116394,0.7699999809265137,0.4000000059604645,3.130000114440918,12880.879,4622.638,9339.17,20023.718,9883.037,21464.352,22875.048,19275.732,20308.126,48164.609,4,Fair: Based on WIM data collected by the equipment that does not have a calibration record. Data quality cannot be quantified. Values based on selected annual data summaries passing QC checks.
4,Arizona,1015,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,G,General Pavement Studies,0.10999999940395355,0.1899999976158142,0.4300000071525574,0.05999999865889549,0.3499999940395355,,0.25,0.5199999809265137,0.7300000190734863,0.7099999785423279,0.5899999737739563,1.4600000381469727,0.12999999523162842,0.23999999463558197,0.5400000214576721,0.07000000029802322,0.41999998688697815,,0.3400000035762787,0.6299999952316284,1.1399999856948853,0.8799999952316284,0.75,1.809999942779541,12919.435,3841.085,11992.277,,13188.874,18450.18,35388.511,19781.042,21573.67,34792.934,10,Estimate based on axle distributions selected using ESAL values and truck volumes as inputs
4,Arizona,1015,1,Asphalt Concrete on Unbound Granular Base,G,General Pavement Studies,0.10999999940395355,0.1899999976158142,0.4300000071525574,0.05999999865889549,0.3499999940395355,,0.25,0.5199999809265137,0.7300000190734863,0.7099999785423279,0.5899999737739563,1.4600000381469727,0.12999999523162842,0.23999999463558197,0.5400000214576721,0.07000000029802322,0.41999998688697815,,0.3400000035762787,0.6299999952316284,1.1399999856948853,0.8799999952316284,0.75,1.809999942779541,12919.435,3841.085,11992.277,,13188.874,18450.18,35388.511,19781.042,21573.67,34792.934,10,Estimate based on axle distributions selected using ESAL values and truck volumes as inputs
4,Arizona,1016,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,G,General Pavement Studies,0.10999999940395355,0.1899999976158142,0.33000001311302185,0.14000000059604645,0.20999999344348907,0,0.4000000059604645,0.46000000834465027,0.49000000953674316,1.1200000047683716,0.6399999856948853,1.4700000286102295,0.12999999523162842,0.2199999988079071,0.4099999964237213,0.17000000178813934,0.25999999046325684,0,0.47999998927116394,0.550000011920929,0.6499999761581421,1.2999999523162842,0.7900000214576721,1.899999976158142,13717.318,5062.176,10118.909,0,11696.076,18415.253,23974.121,22858.265,30188.441,36652.694,12,Based on typical site axle distribution.
4,Arizona,1016,1,Asphalt Concrete on Unbound Granular Base,G,General Pavement Studies,0.10999999940395355,0.1899999976158142,0.33000001311302185,0.14000000059604645,0.20999999344348907,0,0.4000000059604645,0.46000000834465027,0.49000000953674316,1.1200000047683716,0.6399999856948853,1.4700000286102295,0.12999999523162842,0.2199999988079071,0.4099999964237213,0.17000000178813934,0.25999999046325684,0,0.47999998927116394,0.550000011920929,0.6499999761581421,1.2999999523162842,0.7900000214576721,1.899999976158142,13717.318,5062.176,10118.909,0,11696.076,18415.253,23974.121,22858.265,30188.441,36652.694,12,Based on typical site axle distribution.
4,Arizona,1017,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,G,General Pavement Studies,0.05999999865889549,0.20999999344348907,0.14000000059604645,0.15000000596046448,0.1899999976158142,0,0.1599999964237213,0.5,0.5400000214576721,0.2800000011920929,0,0.9300000071525574,0.07000000029802322,0.23999999463558197,0.1899999976158142,0.17000000178813934,0.23000000417232513,0.10000000149011612,0.1899999976158142,0.5899999737739563,0.550000011920929,0.3400000035762787,0.12999999523162842,0.8199999928474426,10992.996,5656.392,8844.746,8051.4,9577.764,19723.889,21849.005,14759.69,13130.813,40290.566,99,Linked site quality undetermined.
4,Arizona,1017,1,Asphalt Concrete on Unbound Granular Base,G,General Pavement Studies,0.05999999865889549,0.20999999344348907,0.14000000059604645,0.15000000596046448,0.1899999976158142,0,0.1599999964237213,0.5,0.5400000214576721,0.2800000011920929,0,0.9300000071525574,0.07000000029802322,0.23999999463558197,0.1899999976158142,0.17000000178813934,0.23000000417232513,0.10000000149011612,0.1899999976158142,0.5899999737739563,0.550000011920929,0.3400000035762787,0.12999999523162842,0.8199999928474426,10992.996,5656.392,8844.746,8051.4,9577.764,19723.889,21849.005,14759.69,13130.813,40290.566,99,Linked site quality undetermined.
4,Arizona,1018,1,Asphalt Concrete on Unbound Granular Base,G,General Pavement Studies,0.10000000149011612,0.25999999046325684,0.4699999988079071,0.05999999865889549,0.36000001430511475,0,0.3100000023841858,0.550000011920929,0.8299999833106995,0.7799999713897705,0.4000000059604645,2.559999942779541,0.11999999731779099,0.30000001192092896,0.5199999809265137,0.07000000029802322,0.41999998688697815,0,0.3700000047683716,0.6299999952316284,0.8299999833106995,0.8899999856948853,0.5699999928474426,2.869999885559082,14401.8,3819.312,11992.277,0,14075.662,18483.746,26130.989,19941.617,15405.617,39790.246,10,Estimate based on axle distributions selected using ESAL values and truck volumes as inputs
4,Arizona,1018,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,G,General Pavement Studies,0.10000000149011612,0.25999999046325684,0.4699999988079071,0.05999999865889549,0.36000001430511475,0,0.3100000023841858,0.550000011920929,0.8299999833106995,0.7799999713897705,0.4000000059604645,2.559999942779541,0.11999999731779099,0.30000001192092896,0.5199999809265137,0.07000000029802322,0.41999998688697815,0,0.3700000047683716,0.6299999952316284,0.8299999833106995,0.8899999856948853,0.5699999928474426,2.869999885559082,14401.8,3819.312,11992.277,0,14075.662,18483.746,26130.989,19941.617,15405.617,39790.246,10,Estimate based on axle distributions selected using ESAL values and truck volumes as inputs
4,Arizona,1021,1,Asphalt Concrete on Unbound Granular Base,G,General Pavement Studies,0.09000000357627869,0.20999999344348907,0.4099999964237213,0.05999999865889549,0.3700000047683716,0.5299999713897705,0.3100000023841858,0.5,0.7200000286102295,0.7400000095367432,0.4399999976158142,1.6799999475479126,0.11999999731779099,0.25,0.5199999809265137,0.07000000029802322,0.41999998688697815,0.5199999809265137,0.4000000059604645,0.6100000143051147,0.7799999713897705,0.8899999856948853,0.5600000023841858,1.8899999856948853,14473.469,3827.477,11992.277,19078.87,14605.92,20037.78,24717.571,20102.645,22925.398,39296.275,10,Estimate based on axle distributions selected using ESAL values and truck volumes as inputs
4,Arizona,1021,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,G,General Pavement Studies,0.09000000357627869,0.20999999344348907,0.4099999964237213,0.05999999865889549,0.3700000047683716,0.5299999713897705,0.3100000023841858,0.5,0.7200000286102295,0.7400000095367432,0.4399999976158142,1.6799999475479126,0.11999999731779099,0.25,0.5199999809265137,0.07000000029802322,0.41999998688697815,0.5199999809265137,0.4000000059604645,0.6100000143051147,0.7799999713897705,0.8899999856948853,0.5600000023841858,1.8899999856948853,14473.469,3827.477,11992.277,19078.87,14605.92,20037.78,24717.571,20102.645,22925.398,39296.275,10,Estimate based on axle distributions selected using ESAL values and truck volumes as inputs
4,Arizona,1022,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,G,General Pavement Studies,0.10000000149011612,0.20999999344348907,0.44999998807907104,0.05999999865889549,0.36000001430511475,,0.3100000023841858,0.5199999809265137,0.7099999785423279,0.75,0.46000000834465027,1.6699999570846558,0.11999999731779099,0.23999999463558197,0.5199999809265137,0.07000000029802322,0.41999998688697815,,0.4000000059604645,0.6100000143051147,0.7799999713897705,0.8899999856948853,0.5600000023841858,1.8799999952316284,14473.469,3827.477,11992.277,,14605.92,20037.78,24668.129,20102.645,22925.398,39010.054,10,Estimate based on axle distributions selected using ESAL values and truck volumes as inputs
4,Arizona,1022,1,Asphalt Concrete on Unbound Granular Base,G,General Pavement Studies,0.10000000149011612,0.20999999344348907,0.44999998807907104,0.05999999865889549,0.36000001430511475,,0.3100000023841858,0.5199999809265137,0.7099999785423279,0.75,0.46000000834465027,1.6699999570846558,0.11999999731779099,0.23999999463558197,0.5199999809265137,0.07000000029802322,0.41999998688697815,,0.4000000059604645,0.6100000143051147,0.7799999713897705,0.8899999856948853,0.5600000023841858,1.8799999952316284,14473.469,3827.477,11992.277,,14605.92,20037.78,24668.129,20102.645,22925.398,39010.054,10,Estimate based on axle distributions selected using ESAL values and truck volumes as inputs
