STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,LAYER_NO,FIELD_SET,TEST_TEMPERATURE,CREEP_COMP_1_SEC,CREEP_COMP_2_SEC,CREEP_COMP_5_SEC,CREEP_COMP_10_SEC,CREEP_COMP_20_SEC,CREEP_COMP_50_SEC,CREEP_COMP_100_SEC
4,Arizona,1006,4,6,2,25,0.3190000057220459,0.4490000009536743,0.781000018119812,1.159999966621399,1.8240000009536743,3.257999897003174,5.130000114440918
4,Arizona,1007,4,3,2,5,0.09099999815225601,0.1120000034570694,0.12999999523162842,0.1469999998807907,0.164000004529953,0.2029999941587448,0.2540000081062317
4,Arizona,1007,4,3,2,-10,0.06199999898672104,0.06800000369548798,0.07599999755620956,0.08100000023841858,0.08799999952316284,0.10300000011920929,0.12200000137090683
4,Arizona,1007,4,3,2,25,0.24699999392032623,0.296999990940094,0.37299999594688416,0.4269999861717224,0.4959999918937683,0.6079999804496765,0.7409999966621399
4,Arizona,1007,4,6,2,-10,0.032999999821186066,0.03500000014901161,0.03799999877810478,0.039000000804662704,0.041999999433755875,0.04699999839067459,0.05299999937415123
4,Arizona,1007,4,6,2,5,0.04699999839067459,0.05700000002980232,0.06800000369548798,0.07800000160932541,0.09000000357627869,0.11699999868869781,0.14499999582767487
4,Arizona,1007,4,6,2,25,0.16500000655651093,0.25200000405311584,0.40400001406669617,0.5400000214576721,0.7450000047683716,1.159000039100647,1.6649999618530273
4,Arizona,1007,4,7,2,-10,0.052000001072883606,0.054999999701976776,0.05999999865889549,0.06400000303983688,0.07000000029802322,0.07900000363588333,0.09099999815225601
4,Arizona,1007,4,7,2,5,0.07000000029802322,0.0860000029206276,0.10199999809265137,0.11900000274181366,0.1379999965429306,0.17800000309944153,0.22100000083446503
4,Arizona,1007,4,7,2,25,0.2939999997615814,0.3959999978542328,0.6069999933242798,0.8550000190734863,1.1990000009536743,1.9819999933242798,2.9600000381469727
4,Arizona,1015,2,3,2,25,0.7120000123977661,0.9240000247955322,1.3020000457763672,1.656000018119812,2.2079999446868896,3.243000030517578,4.4079999923706055
4,Arizona,1015,2,3,2,5,0.21299999952316284,0.25,0.3070000112056732,0.36399999260902405,0.43700000643730164,0.5609999895095825,0.7020000219345093
4,Arizona,1015,2,3,2,-10,0.11599999666213989,0.1289999932050705,0.14800000190734863,0.16599999368190765,0.1860000044107437,0.22200000286102295,0.2619999945163727
4,Arizona,1015,2,5,2,25,0.18400000035762787,0.24300000071525574,0.3529999852180481,0.4790000021457672,0.6620000004768372,1.062999963760376,1.534999966621399
4,Arizona,1015,2,5,2,5,0.07599999755620956,0.08500000089406967,0.10100000351667404,0.11599999666213989,0.1340000033378601,0.17299999296665192,0.2150000035762787
4,Arizona,1015,2,5,2,-10,0.0430000014603138,0.04899999871850014,0.052000001072883606,0.054999999701976776,0.05900000035762787,0.06499999761581421,0.07199999690055847
4,Arizona,1016,3,3,3,5,0.3490000069141388,0.40299999713897705,0.47600001096725464,0.5569999814033508,0.6399999856948853,0.800000011920929,0.9350000023841858
4,Arizona,1016,3,3,3,25,0.796999990940094,0.9729999899864197,1.2519999742507935,1.5609999895095825,1.9420000314712524,2.614000082015991,3.367000102996826
4,Arizona,1016,3,3,3,-10,0.20200000703334808,0.21799999475479126,0.23800000548362732,0.25999999046325684,0.27799999713897705,0.3109999895095825,0.3440000116825104
4,Arizona,1016,3,5,3,25,0.574999988079071,0.7260000109672546,0.9800000190734863,1.2699999809265137,1.621000051498413,2.240999937057495,2.8919999599456787
4,Arizona,1016,3,5,3,5,0.1550000011920929,0.17900000512599945,0.21299999952316284,0.2460000067949295,0.2840000092983246,0.3619999885559082,0.44200000166893005
4,Arizona,1016,3,5,3,-10,0.08500000089406967,0.09399999678134918,0.10599999874830246,0.11800000071525574,0.13199999928474426,0.15600000321865082,0.18199999630451202
4,Arizona,1017,3,3,2,-10,0.04600000008940697,0.05000000074505806,0.05400000140070915,0.05900000035762787,0.06400000303983688,0.07199999690055847,0.07900000363588333
4,Arizona,1017,3,3,2,5,0.10000000149011612,0.11500000208616257,0.1420000046491623,0.16500000655651093,0.19599999487400055,0.25600001215934753,0.3149999976158142
4,Arizona,1017,3,3,2,25,0.5210000276565552,0.6800000071525574,0.9629999995231628,1.2610000371932983,1.6390000581741333,2.240999937057495,2.9089999198913574
4,Arizona,1017,3,5,2,5,0.1599999964237213,0.17900000512599945,0.210999995470047,0.23800000548362732,0.2709999978542328,0.3269999921321869,0.3840000033378601
4,Arizona,1017,3,5,2,25,0.46700000762939453,0.5490000247955322,0.6919999718666077,0.8320000171661377,0.9919999837875366,1.2869999408721924,1.5820000171661377
4,Arizona,1017,3,5,2,-10,0.07599999755620956,0.08299999684095383,0.0949999988079071,0.10400000214576721,0.11500000208616257,0.13099999725818634,0.14900000393390656
4,Arizona,1018,4,3,2,25,0.625,0.8119999766349792,1.1130000352859497,1.4119999408721924,1.781000018119812,2.2939999103546143,2.812999963760376
4,Arizona,1018,4,3,2,5,0.14000000059604645,0.1599999964237213,0.19099999964237213,0.21899999678134918,0.25099998712539673,0.3149999976158142,0.37599998712539673
4,Arizona,1018,4,3,2,-10,0.07199999690055847,0.07800000160932541,0.08799999952316284,0.0949999988079071,0.10499999672174454,0.12099999934434891,0.13899999856948853
4,Arizona,1018,4,6,2,-10,0.07999999821186066,0.08799999952316284,0.10100000351667404,0.1120000034570694,0.12399999797344208,0.14499999582767487,0.16699999570846558
4,Arizona,1018,4,6,2,5,0.1589999943971634,0.17900000512599945,0.20999999344348907,0.2370000034570694,0.2680000066757202,0.3240000009536743,0.3840000033378601
4,Arizona,1018,4,6,2,25,0.5220000147819519,0.6320000290870667,0.8149999976158142,1.0470000505447388,1.2869999408721924,1.6929999589920044,2.0739998817443848
4,Arizona,1021,5,6,3,-10,0.054999999701976776,0.05999999865889549,0.06499999761581421,0.0689999982714653,0.07400000095367432,0.08299999684095383,0.09000000357627869
4,Arizona,1021,5,6,3,5,0.09700000286102295,0.1080000028014183,0.12399999797344208,0.14000000059604645,0.15700000524520874,0.18700000643730164,0.22100000083446503
4,Arizona,1021,5,6,3,25,0.25,0.30799999833106995,0.4099999964237213,0.5139999985694885,0.656000018119812,0.9150000214576721,1.1929999589920044
4,Arizona,1022,3,4,2,5,0.06499999761581421,0.07400000095367432,0.0860000029206276,0.10100000351667404,0.11900000274181366,0.1550000011920929,0.1979999989271164
4,Arizona,1022,3,4,2,25,0.25999999046325684,0.37700000405311584,0.5809999704360962,0.8519999980926514,1.1929999589920044,1.9049999713897705,2.671999931335449
4,Arizona,1022,3,4,2,-10,0.039000000804662704,0.04500000178813934,0.04800000041723251,0.052000001072883606,0.054999999701976776,0.06199999898672104,0.06800000369548798
4,Arizona,1022,3,6,2,25,0.1770000010728836,0.22200000286102295,0.2980000078678131,0.3790000081062317,0.5040000081062317,0.7400000095367432,1.0219999551773071
4,Arizona,1022,3,6,2,-10,0.05000000074505806,0.054999999701976776,0.05999999865889549,0.06400000303983688,0.06800000369548798,0.07599999755620956,0.08299999684095383
4,Arizona,1022,3,6,2,5,0.06499999761581421,0.07199999690055847,0.08100000023841858,0.08900000154972076,0.10000000149011612,0.11800000071525574,0.13699999451637268
4,Arizona,1024,7,3,2,-10,0.032999999821186066,0.05299999937415123,0.06499999761581421,0.0729999989271164,0.0820000022649765,0.10199999809265137,0.12300000339746475
4,Arizona,1024,7,3,2,5,0.11100000143051147,0.13500000536441803,0.1899999976158142,0.23399999737739563,0.30300000309944153,0.42800000309944153,0.5730000138282776
4,Arizona,1024,7,3,2,25,0.9580000042915344,1.3619999885559082,2.0320000648498535,2.6559998989105225,3.5989999771118164,5.116000175476074,6.669000148773193
4,Arizona,1024,8,6,3,-10,0.06400000303983688,0.07199999690055847,0.08399999886751175,0.0949999988079071,0.10700000077486038,0.12800000607967377,0.15000000596046448
4,Arizona,1024,8,6,3,5,0.12600000202655792,0.1459999978542328,0.18299999833106995,0.21799999475479126,0.26100000739097595,0.33799999952316284,0.41999998688697815
4,Arizona,1024,8,6,3,25,0.5830000042915344,0.781000018119812,1.1369999647140503,1.4709999561309814,1.899999976158142,2.614000082015991,3.2679998874664307
4,Arizona,1025,5,3,2,25,0.5170000195503235,0.7250000238418579,1.1510000228881836,1.5709999799728394,2.1059999465942383,3.068000078201294,4.03000020980835
4,Arizona,1025,5,3,2,-10,0.03999999910593033,0.04399999976158142,0.04800000041723251,0.050999999046325684,0.054999999701976776,0.06199999898672104,0.07100000232458115
4,Arizona,1025,5,3,2,5,0.07900000363588333,0.0949999988079071,0.12200000137090683,0.15199999511241913,0.1899999976158142,0.2720000147819519,0.3580000102519989
4,Arizona,1025,5,6,2,25,0.460999995470047,0.5950000286102295,0.8920000195503235,1.1610000133514404,1.5329999923706055,2.2100000381469727,2.9079999923706055
4,Arizona,1025,5,6,2,5,0.11400000005960464,0.13300000131130219,0.16300000250339508,0.19200000166893005,0.23399999737739563,0.30399999022483826,0.38100001215934753
4,Arizona,1025,5,6,2,-10,0.052000001072883606,0.05900000035762787,0.06700000166893005,0.0729999989271164,0.0820000022649765,0.0949999988079071,0.11100000143051147
4,Arizona,1034,5,3,2,-10,0.04399999976158142,0.04699999839067459,0.04899999871850014,0.052000001072883606,0.054999999701976776,0.061000000685453415,0.06700000166893005
4,Arizona,1034,5,3,2,25,0.12600000202655792,0.14800000190734863,0.17900000512599945,0.2070000022649765,0.24300000071525574,0.3059999942779541,0.37700000405311584
4,Arizona,1034,5,3,2,5,0.07000000029802322,0.07599999755620956,0.08500000089406967,0.09099999815225601,0.0989999994635582,0.11299999803304672,0.12800000607967377
4,Arizona,1062,5,4,3,-10,0.0729999989271164,0.0820000022649765,0.09000000357627869,0.10100000351667404,0.11100000143051147,0.13600000739097595,0.16500000655651093
4,Arizona,1062,5,4,3,5,0.12600000202655792,0.14800000190734863,0.17900000512599945,0.20800000429153442,0.24500000476837158,0.31200000643730164,0.3840000033378601
4,Arizona,1062,5,4,3,25,0.3840000033378601,0.4909999966621399,0.6819999814033508,0.8970000147819519,1.1579999923706055,1.6619999408721924,2.1989998817443848
4,Arizona,1065,6,4,3,5,0.07800000160932541,0.09000000357627869,0.10700000077486038,0.125,0.1459999978542328,0.18400000035762787,0.22200000286102295
4,Arizona,1065,6,4,3,25,0.3179999887943268,0.4020000100135803,0.5559999942779541,0.7080000042915344,0.8840000033378601,1.180999994277954,1.5160000324249268
4,Arizona,1065,6,4,3,-10,0.05900000035762787,0.06499999761581421,0.07199999690055847,0.07599999755620956,0.08299999684095383,0.09399999678134918,0.10400000214576721
4,Arizona,6060,5,3,2,-10,0.07900000363588333,0.08299999684095383,0.08799999952316284,0.09099999815225601,0.09600000083446503,0.10000000149011612,0.10700000077486038
4,Arizona,6060,5,3,2,25,0.19499999284744263,0.21699999272823334,0.26499998569488525,0.296999990940094,0.3499999940395355,0.4320000112056732,0.503000020980835
4,Arizona,6060,5,3,2,5,0.12099999934434891,0.1289999932050705,0.14000000059604645,0.1509999930858612,0.16099999845027924,0.1770000010728836,0.1940000057220459
4,Arizona,6060,5,7,2,-10,0.03799999877810478,0.04899999871850014,0.052000001072883606,0.05400000140070915,0.0560000017285347,0.05999999865889549,0.06300000101327896
4,Arizona,6060,5,7,2,5,0.0560000017285347,0.061000000685453415,0.0689999982714653,0.07800000160932541,0.08799999952316284,0.10499999672174454,0.12600000202655792
4,Arizona,6060,5,7,2,25,0.2150000035762787,0.27300000190734863,0.40299999713897705,0.5550000071525574,0.7749999761581421,1.2209999561309814,1.7769999504089355
13,Georgia,1005,2,3,2,-10,0.04699999839067459,0.052000001072883606,0.05999999865889549,0.06499999761581421,0.07100000232458115,0.08399999886751175,0.09799999743700027
13,Georgia,1005,2,3,2,5,0.08399999886751175,0.09399999678134918,0.12399999797344208,0.1469999998807907,0.17900000512599945,0.23800000548362732,0.3059999942779541
13,Georgia,1005,2,3,2,25,0.3959999978542328,0.5360000133514404,0.8109999895095825,1.1369999647140503,1.5950000286102295,2.50600004196167,3.4839999675750732
13,Georgia,1005,2,4,2,-10,0.05000000074505806,0.05400000140070915,0.061000000685453415,0.06400000303983688,0.0689999982714653,0.07900000363588333,0.08900000154972076
13,Georgia,1005,2,4,2,5,0.07199999690055847,0.09300000220537186,0.11599999666213989,0.13199999928474426,0.15800000727176666,0.21199999749660492,0.26600000262260437
13,Georgia,1005,2,4,2,25,0.20900000631809235,0.3019999861717224,0.4650000035762787,0.609000027179718,0.8500000238418579,1.2649999856948853,1.7719999551773071
13,Georgia,1005,2,5,2,5,0.057999998331069946,0.07000000029802322,0.08399999886751175,0.09200000017881393,0.10899999737739563,0.1340000033378601,0.164000004529953
13,Georgia,1005,2,5,2,25,0.26499998569488525,0.35600000619888306,0.503000020980835,0.6679999828338623,0.8999999761581421,1.3389999866485596,1.8209999799728394
13,Georgia,1005,2,5,2,-10,0.039000000804662704,0.04399999976158142,0.04800000041723251,0.052000001072883606,0.05700000002980232,0.06499999761581421,0.0729999989271164
13,Georgia,1031,3,3,2,5,0.18799999356269836,0.22699999809265137,0.2939999997615814,0.3529999852180481,0.4269999861717224,0.5680000185966492,0.7149999737739563
13,Georgia,1031,3,3,2,25,0.9129999876022339,1.1890000104904175,1.7730000019073486,2.367000102996826,3.0260000228881836,4.285999774932861,5.539999961853027
13,Georgia,1031,3,3,2,-10,0.061000000685453415,0.08100000023841858,0.09700000286102295,0.11100000143051147,0.13099999725818634,0.16500000655651093,0.20999999344348907
13,Georgia,1031,3,4,2,25,0.8230000138282776,1.0269999504089355,1.4079999923706055,1.7699999809265137,2.2130000591278076,3.0350000858306885,3.8489999771118164
13,Georgia,1031,3,4,2,5,0.1860000044107437,0.22300000488758087,0.28299999237060547,0.33899998664855957,0.4090000092983246,0.527999997138977,0.6600000262260437
13,Georgia,1031,3,4,2,-10,0.07100000232458115,0.09300000220537186,0.11299999803304672,0.12999999523162842,0.1509999930858612,0.19099999964237213,0.2329999953508377
13,Georgia,4096,2,6,2,25,0.4869999885559082,0.6359999775886536,0.9269999861717224,1.2649999856948853,1.6729999780654907,2.444999933242798,3.2790000438690186
13,Georgia,4096,2,6,2,-10,0.05700000002980232,0.06199999898672104,0.0689999982714653,0.07400000095367432,0.08100000023841858,0.09399999678134918,0.1080000028014183
13,Georgia,4096,2,6,2,5,0.1080000028014183,0.12300000339746475,0.15299999713897705,0.1809999942779541,0.22100000083446503,0.2849999964237213,0.36500000953674316
39,Ohio,0112,1,4,1,25,0.8050000071525574,1.1610000133514404,1.8049999475479126,2.5439999103546143,3.3970000743865967,5.031000137329102,6.691999912261963
39,Ohio,0112,1,4,1,5,0.08900000154972076,0.10700000077486038,0.14300000667572021,0.17800000309944153,0.22599999606609344,0.328000009059906,0.44999998807907104
39,Ohio,0112,1,4,1,-10,0.027000000700354576,0.050999999046325684,0.06199999898672104,0.06599999964237213,0.07199999690055847,0.08299999684095383,0.0949999988079071
39,Ohio,0112,1,5,1,5,0.10300000011920929,0.12800000607967377,0.164000004529953,0.20399999618530273,0.2630000114440918,0.37700000405311584,0.5149999856948853
39,Ohio,0112,1,5,1,-10,0.05400000140070915,0.0729999989271164,0.0860000029206276,0.0949999988079071,0.11100000143051147,0.13600000739097595,0.16200000047683716
39,Ohio,0112,1,5,1,25,1.0329999923706055,2.0399999618530273,3.367000102996826,5.031000137329102,7.426000118255615,11.972999572753906,16.90399932861328
87,Ontario,1620,2,7,2,5,0.11100000143051147,0.1289999932050705,0.16699999570846558,0.20499999821186066,0.257999986410141,0.35899999737739563,0.4729999899864197
87,Ontario,1620,2,7,2,25,0.7089999914169312,0.9959999918937683,1.7319999933242798,2.6540000438690186,4.158999919891357,7.572999954223633,11.861000061035156
87,Ontario,1620,2,7,2,-10,0.04800000041723251,0.05299999937415123,0.06199999898672104,0.07000000029802322,0.07900000363588333,0.10000000149011612,0.11900000274181366
87,Ontario,1620,2,8,2,25,1.0829999446868896,1.5180000066757202,2.697000026702881,4.232999801635742,6.749000072479248,12.607000350952148,20.07699966430664
87,Ontario,1620,2,8,2,5,0.17000000178813934,0.20000000298023224,0.25600001215934753,0.32100000977516174,0.41200000047683716,0.5799999833106995,0.777999997138977
87,Ontario,1620,2,8,2,-10,0.06599999964237213,0.07400000095367432,0.08799999952316284,0.10000000149011612,0.11599999666213989,0.1420000046491623,0.17100000381469727
87,Ontario,1620,3,10,3,5,0.20399999618530273,0.2590000033378601,0.3619999885559082,0.4740000069141388,0.6240000128746033,0.8989999890327454,1.218999981880188
87,Ontario,1620,3,10,3,25,1.496999979019165,2.1540000438690186,3.325000047683716,4.690999984741211,6.436999797821045,9.852999687194824,13.842000007629395
87,Ontario,1620,3,10,3,-10,0.07800000160932541,0.08900000154972076,0.10599999874830246,0.12300000339746475,0.1420000046491623,0.18299999833106995,0.2280000001192093
87,Ontario,1680,2,6,2,25,0.8360000252723694,1.2200000286102295,1.9249999523162842,2.752000093460083,3.9240000247955322,6.129000186920166,8.986000061035156
87,Ontario,1680,2,6,2,5,0.14800000190734863,0.17800000309944153,0.23199999332427979,0.2919999957084656,0.3709999918937683,0.5249999761581421,0.7080000042915344
87,Ontario,1680,2,6,2,-10,0.06400000303983688,0.07100000232458115,0.08100000023841858,0.09000000357627869,0.10300000011920929,0.125,0.14800000190734863
87,Ontario,1806,3,6,2,5,0.13199999928474426,0.15700000524520874,0.20999999344348907,0.26600000262260437,0.3409999907016754,0.5149999856948853,0.7250000238418579
87,Ontario,1806,3,6,2,-10,0.061000000685453415,0.06700000166893005,0.07699999958276749,0.0860000029206276,0.09799999743700027,0.11999999731779099,0.14100000262260437
87,Ontario,1806,3,6,2,25,1.5260000228881836,2.5460000038146973,4.140999794006348,6.3460001945495605,9.128000259399414,15.16100025177002,21.757999420166016
