STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,VISIT_NO,RUN_NUMBER,SURVEY_DATE,T_PROF_DEVICE_CODE,T_PROF_DEVICE_CODE_EXP,NO_PROFILES,START_DATE,START_TIME,LOAD_DATE,PVMT_WIDTH,FOOTPAD_SPACING,GPS_LATITUDE_START,GPS_LONGITUDE_START,AVG_AIR_TEMP,AVG_SURFACE_TEMP,LLH_DEPTH_1_8_MEAN,RLH_DEPTH_1_8_MEAN,MAX_MEAN_DEPTH_1_8,LLH_DEPTH_WIRE_REF_MEAN,RLH_DEPTH_WIRE_REF_MEAN,MAX_MEAN_DEPTH_WIRE_REF,LLH_DEPTH_1_8_MEAN_FLAG,LLH_DEPTH_1_8_MEAN_FLAG_EXP,RLH_DEPTH_1_8_MEAN_FLAG,RLH_DEPTH_1_8_MEAN_FLAG_EXP,MAX_MEAN_DEPTH_1_8_FLAG_EXP,MAX_MEAN_DEPTH_1_8_FLAG,LLH_DEPTH_WIRE_REF_MEAN_FLAG,LLH_DEPTH_WIRE_REF_MEAN_FLAG_EXP,RLH_DEPTH_WIRE_REF_MEAN_FLAG,RLH_DEPTH_WIRE_REF_MEAN_FLAG_EXP,MAX_MEAN_DEPTH_WIRE_REF_FLAG,MAX_MEAN_DEPTH_WIRE_REF_FLAG_EXP,PAVEMENT_FAMILY,PAVEMENT_FAMILY_EXP
4,Arizona,1001,2,04100103,1,Wed Sep 04 1991 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Wed Sep 04 1991 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.9600000381469727,,,,,,24,32,32,24,34,34,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1001,2,04100104,1,Fri Feb 07 1992 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Fri Feb 07 1992 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.9600000381469727,,,,,,23,32,32,23,33,33,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1001,2,04100101,1,Sun Nov 19 1989 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Sun Nov 19 1989 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,22,29,29,23,30,30,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1001,2,04100107,1,Mon Apr 08 1996 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Mon Apr 08 1996 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,24,30,30,25,33,33,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1001,2,04100102,1,Mon Jan 14 1991 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Mon Jan 14 1991 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,22,27,27,22,27,27,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1002,1,04100202,1,Sat Aug 25 1990 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Sat Aug 25 1990 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,8,10,10,8,10,10,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1002,1,04100201,1,Thu Nov 02 1989 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Thu Nov 02 1989 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,8,9,9,8,9,9,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1002,2,04100206,1,Sun May 12 1996 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Sun May 12 1996 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,6,2,6,6,2,6,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1002,2,04100203,1,Tue Sep 03 1991 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Tue Sep 03 1991 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.9600000381469727,,,,,,5,10,10,5,11,11,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1002,3,04100207,1,Wed Dec 02 1998 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Dec 02 1998 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,2,3,3,3,5,5,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,2,04100301,1,Sun Nov 19 1989 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Sun Nov 19 1989 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,7,13,13,8,16,16,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,2,04100303,1,Thu Sep 05 1991 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Thu Sep 05 1991 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,6,14,14,6,16,16,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,2,04100302,1,Mon Jan 14 1991 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Mon Jan 14 1991 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,9,12,12,9,13,13,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,2,04100304,1,Fri Feb 07 1992 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Fri Feb 07 1992 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.9600000381469727,,,,,,10,13,13,10,15,15,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,3,04100306,1,Mon May 24 1993 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Mon May 24 1993 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,4,5,5,4,5,5,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,4,04100313,1,Sat Nov 10 2001 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Sat Nov 10 2001 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Jun 02 2002 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,7,6,7,7,6,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,4,04100318,1,Wed Feb 23 2011 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Feb 23 2011 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Tue Mar 22 2011 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,8,8,7,8,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,4,04100311,1,Mon Oct 04 1999 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,11,Mon Oct 04 1999 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Tue Jul 11 2006 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,6,5,6,6,5,6,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,4,04100314,1,Tue Feb 11 2003 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Feb 11 2003 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,6,7,7,6,7,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,4,04100309,1,Wed Feb 25 1998 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Feb 25 1998 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,5,5,5,5,5,5,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,4,04100312,1,Tue May 08 2001 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Tue May 08 2001 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,6,6,6,6,6,6,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,4,04100316,1,Tue Nov 04 2003 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Tue Nov 04 2003 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Tue Jun 08 2004 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,3,4,4,3,4,4,C,Unexplained trend,,,,,C,Unexplained trend,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,4,04100307,1,Wed Jan 26 1994 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Jan 26 1994 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,1,1,1,1,1,1,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,4,04100317,1,Sun Mar 09 2008 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Sun Mar 09 2008 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Tue Apr 29 2008 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,8,8,7,8,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,5,04100319,1,Tue Dec 02 2014 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Dec 02 2014 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Tue Jan 26 2016 19:00:00 GMT-0500 (Eastern Standard Time),3.3529999256134033,305,,,,,7,9,9,7,9,9,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,6,04100322,1,Tue Jan 19 2021 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Jan 19 2021 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed Jul 28 2021 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,8,10,10,8,11,11,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,6,04100320,1,Mon Jan 16 2017 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Mon Jan 16 2017 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed Apr 12 2017 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,8,9,9,8,10,10,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1003,6,041003GR,2,Wed Jan 20 2021 19:00:00 GMT-0500 (Eastern Standard Time),L,Laser,499,Wed Jan 20 2021 19:00:00 GMT-0500 (Eastern Standard Time),14:24:08,Thu Jun 24 2021 20:00:00 GMT-0400 (Eastern Daylight Time),3.3485500812530518,,33.481206,-112.863825,22.200000762939453,27,9,10,10,9,10,10,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,1,04100603,1,Wed Sep 04 1991 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Wed Sep 04 1991 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.9600000381469727,,,,,,5,9,9,5,9,9,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,1,04100602,1,Mon Jan 14 1991 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Mon Jan 14 1991 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,5,7,7,5,8,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,1,04100601,1,Sun Nov 19 1989 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Sun Nov 19 1989 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,7,8,8,7,9,9,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,2,04100605,1,Fri Feb 07 1992 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Fri Feb 07 1992 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.9600000381469727,,,,,,4,7,7,4,7,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,3,04100607,1,Fri May 21 1993 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Fri May 21 1993 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.9619998931884766,305,,,,,7,7,7,8,8,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,4,04100615,1,Mon Feb 10 2003 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Mon Feb 10 2003 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,4,7,8,4,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,4,04100610,1,Tue Feb 24 1998 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Feb 24 1998 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,6,3,6,6,3,6,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,4,04100619,1,Tue Feb 22 2011 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Feb 22 2011 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Tue Mar 22 2011 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,8,5,8,8,5,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,4,04100616,1,Tue Nov 04 2003 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Tue Nov 04 2003 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Tue Jun 08 2004 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,4,3,4,4,3,4,C,Unexplained trend,,,Unexplained trend,C,C,Unexplained trend,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,4,04100613,1,Tue May 08 2001 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Tue May 08 2001 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,4,7,7,4,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,4,04100612,1,Mon Oct 04 1999 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,11,Mon Oct 04 1999 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Tue Jul 11 2006 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,3,3,3,3,3,3,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,4,04100614,1,Sat Nov 10 2001 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Sat Nov 10 2001 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Jun 02 2002 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,8,5,8,8,5,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,4,04100608,1,Thu Jan 27 1994 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Thu Jan 27 1994 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,2,1,2,2,1,2,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,4,04100617,1,Mon Jan 22 2007 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Mon Jan 22 2007 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Mon Apr 02 2007 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,8,4,8,8,4,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,4,04100618,1,Mon Jan 25 2010 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Mon Jan 25 2010 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Feb 28 2010 19:00:00 GMT-0500 (Eastern Standard Time),3.3529999256134033,305,,,,,8,5,8,8,5,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,5,04100620,1,Mon Dec 01 2014 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Mon Dec 01 2014 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed Jan 07 2015 19:00:00 GMT-0500 (Eastern Standard Time),3.3529999256134033,305,,,,,9,5,9,9,6,9,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,6,04100621,1,Wed Jan 11 2017 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Jan 11 2017 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed Apr 12 2017 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,9,6,9,9,6,9,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,7,04100623,1,Tue Jan 19 2021 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Jan 19 2021 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed Jul 28 2021 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,10,6,10,10,7,10,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1006,7,041006GT,3,Wed Jan 20 2021 19:00:00 GMT-0500 (Eastern Standard Time),L,Laser,499,Wed Jan 20 2021 19:00:00 GMT-0500 (Eastern Standard Time),15:43:58,Thu Jun 24 2021 20:00:00 GMT-0400 (Eastern Daylight Time),3.3678500652313232,,33.435714,-112.661073,22.899999618530273,28,10,6,10,10,6,10,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1007,2,04100701,1,Sun Nov 19 1989 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Sun Nov 19 1989 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,17,26,26,18,27,27,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1007,3,04100702,1,Wed Sep 04 1991 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Wed Sep 04 1991 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.9600000381469727,,,,,,16,27,27,16,29,29,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1007,3,04100703,1,Thu Sep 19 1991 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Thu Sep 19 1991 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,14,21,21,15,24,24,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1007,3,04100705,1,Thu Sep 15 1994 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,10,Thu Sep 15 1994 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.9619998931884766,305,,,,,14,19,19,15,20,20,,,,,,,,,C,Unexplained trend,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1007,4,04100709,1,Tue Dec 16 1997 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Dec 16 1997 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,4,3,4,4,3,4,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1007,4,04100708,1,Mon May 15 1995 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Mon May 15 1995 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,2,1,2,2,1,2,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1007,4,04100714,1,Mon Apr 08 2002 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Mon Apr 08 2002 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,6,4,6,6,4,6,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1007,4,04100710,1,Mon Jan 11 1999 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Mon Jan 11 1999 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun May 15 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,4,3,4,4,3,4,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1007,4,04100713,1,Fri Nov 09 2001 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Fri Nov 09 2001 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Jun 02 2002 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,5,4,5,5,4,5,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1007,4,04100712,1,Mon Oct 04 1999 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,11,Mon Oct 04 1999 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Tue Jul 11 2006 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,6,4,6,6,4,6,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1007,5,04100715,1,Tue Nov 04 2003 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Tue Nov 04 2003 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Tue Jun 08 2004 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,4,5,5,4,5,5,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1007,5,04100716,1,Thu Jan 20 2005 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Thu Jan 20 2005 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Jun 05 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,8,5,8,8,5,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,1,04101503,1,Tue Sep 24 1991 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Tue Sep 24 1991 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.9600000381469727,,,,,,11,17,17,12,19,19,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,1,04101502,1,Sun Jul 01 1990 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,9,Sun Jul 01 1990 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,10,15,15,10,18,18,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,1,04101501,1,Wed Nov 29 1989 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Wed Nov 29 1989 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,11,15,15,13,18,18,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,1,04101505,1,Tue Dec 06 1994 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Dec 06 1994 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.9619998931884766,305,,,,,12,14,14,14,17,17,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,04101507,1,Tue Mar 09 1999 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Mar 09 1999 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,2,3,3,2,3,3,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
