STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,LAYER_NO,MATL_PROPERTY,PROPERTY_MINIMUM,PROPERTY_MAXIMUM,PROPERTY_MEDIAN,PROPERTY_AVERAGE,PROPERTY_STANDARD_DEVIATION,PROPERTY_COEFF_VARIATION,REP_CODE_SOURCE_VARIABILITY,REP_CODE_SOURCE_VARIABILITY_EXP
4,Arizona,1006,5,2,SPEC_GRAVITY,2.433,3.039,2.708,2.707,0.082,0.03,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,5,2,REPR_THICKNESS,,,,8.5,,,A,Measured representative property.
4,Arizona,1006,5,2,POISSONS_RATIO,0.35,0.35,0.35,0.35,0,0,D,Representative property imputed using statistical methods and models.
4,Arizona,1006,5,2,PLASTIC_LIMIT,0,0,0,0,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,5,2,PLASTICITY_INDEX,,,,,,,,
4,Arizona,1006,5,2,OPTIMUM_LAB_MOISTURE,8,8,8,8,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,5,2,ONE_PASSING,96,100,98,98,2.828,0.029,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,5,2,ONE_HALF_PASSING,92,96,94,94,2.828,0.03,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,5,2,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,5,2,NO_80_PASSING,19,25,22,22,4.243,0.193,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,5,2,NO_4_PASSING,84,88,86,86,2.828,0.033,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,5,2,NO_40_PASSING,40,47,43.5,43.5,4.95,0.114,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,5,2,NO_200_PASSING,10.4,14.4,12.4,12.4,2.828,0.228,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,5,2,NO_10_PASSING,75,76,75.5,75.5,0.707,0.009,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,5,2,MAX_LAB_DRY_DENSITY,125,130,127.5,127.5,3.536,0.028,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,5,2,LIQUID_LIMIT,0,0,0,0,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,5,2,HYDRAULIC_CONDUCTIVITY,0.002303,0.002303,0.002303,0.002303,0,0,D,Representative property imputed using statistical methods and models.
4,Arizona,1006,5,2,THREE_FOURTHS_PASSING,93,98,95.5,95.5,3.536,0.037,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,6,1,NO_10_PASSING,,,,,,,,
4,Arizona,1006,6,1,NO_200_PASSING,,,,,,,,
4,Arizona,1006,6,1,LIQUID_LIMIT,,,,,,,,
4,Arizona,1006,6,1,HYDRAULIC_CONDUCTIVITY,,,,,,,,
4,Arizona,1006,6,1,AASHTO_SOIL_CLASS,,,,,,,,
4,Arizona,1006,6,1,TWO_PASSING,,,,,,,,
4,Arizona,1006,6,1,THREE_PASSING,,,,,,,,
4,Arizona,1006,6,1,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1006,6,1,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1006,6,1,SPEC_GRAVITY,,,,,,,,
4,Arizona,1006,6,1,RESILIENT_MODULUS_K3,,,,,,,,
4,Arizona,1006,6,1,RESILIENT_MODULUS_K2,,,,,,,,
4,Arizona,1006,6,1,RESILIENT_MODULUS_K1,,,,,,,,
4,Arizona,1006,6,1,RESILIENT_MODULUS,,,,,,,,
4,Arizona,1006,6,1,POISSONS_RATIO,,,,,,,,
4,Arizona,1006,6,1,PLASTIC_LIMIT,,,,,,,,
4,Arizona,1006,6,1,PLASTICITY_INDEX,,,,,,,,
4,Arizona,1006,6,1,OPTIMUM_LAB_MOISTURE,,,,,,,,
4,Arizona,1006,6,1,ONE_PASSING,,,,,,,,
4,Arizona,1006,6,1,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1006,6,1,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1006,6,1,NO_80_PASSING,,,,,,,,
4,Arizona,1006,6,1,NO_4_PASSING,,,,,,,,
4,Arizona,1006,6,1,NO_40_PASSING,,,,,,,,
4,Arizona,1006,6,1,MAX_LAB_DRY_DENSITY,,,,,,,,
4,Arizona,1006,6,2,NO_10_PASSING,75,76,75.5,75.5,0.707,0.009,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,6,2,MAX_LAB_DRY_DENSITY,125,130,127.5,127.5,3.536,0.028,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,6,2,LIQUID_LIMIT,0,0,0,0,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,6,2,HYDRAULIC_CONDUCTIVITY,0.002303,0.002303,0.002303,0.002303,0,0,D,Representative property imputed using statistical methods and models.
4,Arizona,1006,6,2,AASHTO_SOIL_CLASS,,,,503,,,D,Representative property imputed using statistical methods and models.
4,Arizona,1006,6,2,TWO_PASSING,100,100,100,100,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,6,2,THREE_PASSING,100,100,100,100,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,6,2,THREE_FOURTHS_PASSING,93,98,95.5,95.5,3.536,0.037,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,6,2,THREE_EIGHTHS_PASSING,90,94,92,92,2.828,0.031,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,6,2,SPEC_GRAVITY,2.433,3.039,2.708,2.707,0.082,0.03,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,6,2,RESILIENT_MODULUS_K3,-0.161,-0.161,-0.161,-0.161,0,0,BS,Representative property calculated from a single measurement.
4,Arizona,1006,6,2,RESILIENT_MODULUS_K2,0.622,0.622,0.622,0.622,0,0,BS,Representative property calculated from a single measurement.
4,Arizona,1006,6,2,RESILIENT_MODULUS_K1,420.817,420.817,420.817,420.817,0,0,BS,Representative property calculated from a single measurement.
4,Arizona,1006,6,2,RESILIENT_MODULUS,4.8,4.8,4.8,4.8,0,0,BS,Representative property calculated from a single measurement.
4,Arizona,1006,6,2,REPR_THICKNESS,,,,8.5,,,A,Measured representative property.
4,Arizona,1006,6,2,POISSONS_RATIO,0.35,0.35,0.35,0.35,0,0,D,Representative property imputed using statistical methods and models.
4,Arizona,1006,6,2,PLASTIC_LIMIT,0,0,0,0,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,6,2,PLASTICITY_INDEX,,,,,,,,
4,Arizona,1006,6,2,OPTIMUM_LAB_MOISTURE,8,8,8,8,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,6,2,ONE_PASSING,96,100,98,98,2.828,0.029,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,6,2,ONE_HALF_PASSING,92,96,94,94,2.828,0.03,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,6,2,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,6,2,NO_80_PASSING,19,25,22,22,4.243,0.193,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,6,2,NO_200_PASSING,10.4,14.4,12.4,12.4,2.828,0.228,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,6,2,NO_40_PASSING,40,47,43.5,43.5,4.95,0.114,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,6,2,NO_4_PASSING,84,88,86,86,2.828,0.033,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,7,1,PLASTIC_LIMIT,,,,,,,,
4,Arizona,1006,7,1,PLASTICITY_INDEX,,,,,,,,
4,Arizona,1006,7,1,RESILIENT_MODULUS,,,,,,,,
4,Arizona,1006,7,1,RESILIENT_MODULUS_K1,,,,,,,,
4,Arizona,1006,7,1,RESILIENT_MODULUS_K2,,,,,,,,
4,Arizona,1006,7,1,RESILIENT_MODULUS_K3,,,,,,,,
4,Arizona,1006,7,1,SPEC_GRAVITY,,,,,,,,
4,Arizona,1006,7,1,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1006,7,1,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1006,7,1,THREE_PASSING,,,,,,,,
4,Arizona,1006,7,1,TWO_PASSING,,,,,,,,
4,Arizona,1006,7,1,POISSONS_RATIO,,,,,,,,
4,Arizona,1006,7,1,OPTIMUM_LAB_MOISTURE,,,,,,,,
4,Arizona,1006,7,1,ONE_PASSING,,,,,,,,
4,Arizona,1006,7,1,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1006,7,1,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1006,7,1,NO_80_PASSING,,,,,,,,
4,Arizona,1006,7,1,NO_4_PASSING,,,,,,,,
4,Arizona,1006,7,1,NO_40_PASSING,,,,,,,,
4,Arizona,1006,7,1,NO_200_PASSING,,,,,,,,
4,Arizona,1006,7,1,NO_10_PASSING,,,,,,,,
4,Arizona,1006,7,1,MAX_LAB_DRY_DENSITY,,,,,,,,
4,Arizona,1006,7,1,LIQUID_LIMIT,,,,,,,,
4,Arizona,1006,7,1,HYDRAULIC_CONDUCTIVITY,,,,,,,,
4,Arizona,1006,7,1,AASHTO_SOIL_CLASS,,,,,,,,
4,Arizona,1006,7,2,PLASTIC_LIMIT,0,0,0,0,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,7,2,AASHTO_SOIL_CLASS,,,,503,,,D,Representative property imputed using statistical methods and models.
4,Arizona,1006,7,2,REPR_THICKNESS,,,,8.5,,,A,Measured representative property.
4,Arizona,1006,7,2,RESILIENT_MODULUS,,,,,,,,
4,Arizona,1006,7,2,RESILIENT_MODULUS_K1,,,,,,,,
4,Arizona,1006,7,2,RESILIENT_MODULUS_K2,,,,,,,,
4,Arizona,1006,7,2,RESILIENT_MODULUS_K3,,,,,,,,
4,Arizona,1006,7,2,SPEC_GRAVITY,2.433,3.039,2.708,2.707,0.082,0.03,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,7,2,THREE_EIGHTHS_PASSING,90,94,92,92,2.828,0.031,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,7,2,THREE_FOURTHS_PASSING,93,98,95.5,95.5,3.536,0.037,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,7,2,THREE_PASSING,100,100,100,100,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,7,2,TWO_PASSING,100,100,100,100,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,7,2,PLASTICITY_INDEX,,,,,,,,
4,Arizona,1006,7,2,OPTIMUM_LAB_MOISTURE,8,8,8,8,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,7,2,ONE_PASSING,96,100,98,98,2.828,0.029,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,7,2,ONE_HALF_PASSING,92,96,94,94,2.828,0.03,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,7,2,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,7,2,NO_80_PASSING,19,25,22,22,4.243,0.193,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,7,2,NO_4_PASSING,84,88,86,86,2.828,0.033,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,7,2,NO_40_PASSING,40,47,43.5,43.5,4.95,0.114,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,7,2,NO_200_PASSING,10.4,14.4,12.4,12.4,2.828,0.228,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,7,2,NO_10_PASSING,75,76,75.5,75.5,0.707,0.009,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,7,2,MAX_LAB_DRY_DENSITY,125,130,127.5,127.5,3.536,0.028,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1006,7,2,LIQUID_LIMIT,0,0,0,0,0,0,AS,Representative property from a single measurement.
4,Arizona,1006,7,2,HYDRAULIC_CONDUCTIVITY,0.002303,0.002303,0.002303,0.002303,0,0,D,Representative property imputed using statistical methods and models.
4,Arizona,1006,7,2,POISSONS_RATIO,0.35,0.35,0.35,0.35,0,0,D,Representative property imputed using statistical methods and models.
4,Arizona,1007,1,1,TWO_PASSING,,,,,,,,
4,Arizona,1007,1,1,LIQUID_LIMIT,,,,,,,,
4,Arizona,1007,1,1,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1007,1,1,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1007,1,1,SPEC_GRAVITY,,,,,,,,
4,Arizona,1007,1,1,RESILIENT_MODULUS_K3,,,,,,,,
4,Arizona,1007,1,1,RESILIENT_MODULUS_K2,,,,,,,,
4,Arizona,1007,1,1,RESILIENT_MODULUS_K1,,,,,,,,
4,Arizona,1007,1,1,RESILIENT_MODULUS,,,,,,,,
4,Arizona,1007,1,1,POISSONS_RATIO,,,,,,,,
4,Arizona,1007,1,1,PLASTIC_LIMIT,,,,,,,,
4,Arizona,1007,1,1,PLASTICITY_INDEX,,,,,,,,
4,Arizona,1007,1,1,OPTIMUM_LAB_MOISTURE,,,,,,,,
4,Arizona,1007,1,1,ONE_PASSING,,,,,,,,
4,Arizona,1007,1,1,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1007,1,1,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1007,1,1,NO_80_PASSING,,,,,,,,
4,Arizona,1007,1,1,NO_4_PASSING,,,,,,,,
4,Arizona,1007,1,1,NO_40_PASSING,,,,,,,,
4,Arizona,1007,1,1,HYDRAULIC_CONDUCTIVITY,,,,,,,,
4,Arizona,1007,1,1,AASHTO_SOIL_CLASS,,,,,,,,
4,Arizona,1007,1,1,NO_200_PASSING,,,,,,,,
4,Arizona,1007,1,1,NO_10_PASSING,,,,,,,,
4,Arizona,1007,1,1,MAX_LAB_DRY_DENSITY,,,,,,,,
4,Arizona,1007,1,1,THREE_PASSING,,,,,,,,
4,Arizona,1007,1,2,THREE_PASSING,100,100,100,100,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,1,2,THREE_FOURTHS_PASSING,89,91,90,90,1.414,0.016,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,THREE_EIGHTHS_PASSING,79,83,81,81,2.828,0.035,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,SPEC_GRAVITY,2.433,3.039,2.708,2.707,0.082,0.03,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,RESILIENT_MODULUS_K3,-2.794,0.592,-0.199,-0.35,0.436,-1.244,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,RESILIENT_MODULUS_K2,0.193,0.962,0.662,0.658,0.116,0.176,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,RESILIENT_MODULUS_K1,364.681,1789.714,793.461,832.462,202.348,0.243,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,RESILIENT_MODULUS,11.3,11.3,11.3,11.3,0,0,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,REPR_THICKNESS,,,,10.8,,,A,Measured representative property.
4,Arizona,1007,1,2,POISSONS_RATIO,0.35,0.35,0.35,0.35,0,0,D,Representative property imputed using statistical methods and models.
4,Arizona,1007,1,2,PLASTIC_LIMIT,0,0,0,0,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,1,2,PLASTICITY_INDEX,,,,,,,,
4,Arizona,1007,1,2,OPTIMUM_LAB_MOISTURE,7,7,7,7,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,1,2,ONE_PASSING,95,95,95,95,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,1,2,ONE_HALF_PASSING,83,86,84.5,84.5,2.121,0.025,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,1,2,NO_80_PASSING,11,12,11.5,11.5,0.707,0.061,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,NO_4_PASSING,69,75,72,72,4.243,0.059,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,NO_40_PASSING,20,23,21.5,21.5,2.121,0.099,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,NO_200_PASSING,7.1,7.6,7.35,7.35,0.354,0.048,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,NO_10_PASSING,45,60,52.5,52.5,10.607,0.202,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,MAX_LAB_DRY_DENSITY,135,136,135.5,135.5,0.707,0.005,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,2,LIQUID_LIMIT,0,0,0,0,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,1,2,HYDRAULIC_CONDUCTIVITY,0.002303,0.002303,0.002303,0.002303,0,0,D,Representative property imputed using statistical methods and models.
4,Arizona,1007,1,2,TWO_PASSING,100,100,100,100,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,1,2,AASHTO_SOIL_CLASS,,,,503,,,D,Representative property imputed using statistical methods and models.
4,Arizona,1007,2,1,NO_200_PASSING,,,,,,,,
4,Arizona,1007,2,1,MAX_LAB_DRY_DENSITY,,,,,,,,
4,Arizona,1007,2,1,LIQUID_LIMIT,,,,,,,,
4,Arizona,1007,2,1,HYDRAULIC_CONDUCTIVITY,,,,,,,,
4,Arizona,1007,2,1,AASHTO_SOIL_CLASS,,,,,,,,
4,Arizona,1007,2,1,RESILIENT_MODULUS_K2,,,,,,,,
4,Arizona,1007,2,1,RESILIENT_MODULUS_K1,,,,,,,,
4,Arizona,1007,2,1,RESILIENT_MODULUS,,,,,,,,
4,Arizona,1007,2,1,POISSONS_RATIO,,,,,,,,
4,Arizona,1007,2,1,TWO_PASSING,,,,,,,,
4,Arizona,1007,2,1,THREE_PASSING,,,,,,,,
4,Arizona,1007,2,1,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1007,2,1,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1007,2,1,SPEC_GRAVITY,,,,,,,,
4,Arizona,1007,2,1,RESILIENT_MODULUS_K3,,,,,,,,
4,Arizona,1007,2,1,PLASTIC_LIMIT,,,,,,,,
4,Arizona,1007,2,1,PLASTICITY_INDEX,,,,,,,,
4,Arizona,1007,2,1,OPTIMUM_LAB_MOISTURE,,,,,,,,
4,Arizona,1007,2,1,ONE_PASSING,,,,,,,,
4,Arizona,1007,2,1,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1007,2,1,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1007,2,1,NO_80_PASSING,,,,,,,,
4,Arizona,1007,2,1,NO_4_PASSING,,,,,,,,
4,Arizona,1007,2,1,NO_40_PASSING,,,,,,,,
4,Arizona,1007,2,1,NO_10_PASSING,,,,,,,,
4,Arizona,1007,2,2,NO_80_PASSING,11,12,11.5,11.5,0.707,0.061,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,2,HYDRAULIC_CONDUCTIVITY,0.002303,0.002303,0.002303,0.002303,0,0,D,Representative property imputed using statistical methods and models.
4,Arizona,1007,2,2,NO_40_PASSING,20,23,21.5,21.5,2.121,0.099,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,2,NO_200_PASSING,7.1,7.6,7.35,7.35,0.354,0.048,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,2,NO_10_PASSING,45,60,52.5,52.5,10.607,0.202,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,2,MAX_LAB_DRY_DENSITY,135,136,135.5,135.5,0.707,0.005,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,2,LIQUID_LIMIT,0,0,0,0,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,2,2,AASHTO_SOIL_CLASS,,,,503,,,D,Representative property imputed using statistical methods and models.
4,Arizona,1007,2,2,TWO_PASSING,100,100,100,100,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,2,2,THREE_PASSING,100,100,100,100,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,2,2,THREE_FOURTHS_PASSING,89,91,90,90,1.414,0.016,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,2,THREE_EIGHTHS_PASSING,79,83,81,81,2.828,0.035,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,2,SPEC_GRAVITY,2.433,3.039,2.708,2.707,0.082,0.03,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,2,RESILIENT_MODULUS_K3,-2.794,0.592,-0.199,-0.35,0.436,-1.244,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,2,POISSONS_RATIO,0.35,0.35,0.35,0.35,0,0,D,Representative property imputed using statistical methods and models.
4,Arizona,1007,2,2,RESILIENT_MODULUS_K2,0.193,0.962,0.662,0.658,0.116,0.176,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,2,RESILIENT_MODULUS_K1,364.681,1789.714,793.461,832.462,202.348,0.243,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,2,RESILIENT_MODULUS,11.3,11.3,11.3,11.3,0,0,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,2,REPR_THICKNESS,,,,10.8,,,A,Measured representative property.
4,Arizona,1007,2,2,PLASTIC_LIMIT,0,0,0,0,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,2,2,PLASTICITY_INDEX,,,,,,,,
4,Arizona,1007,2,2,OPTIMUM_LAB_MOISTURE,7,7,7,7,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,2,2,ONE_PASSING,95,95,95,95,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,2,2,ONE_HALF_PASSING,83,86,84.5,84.5,2.121,0.025,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,2,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,2,2,NO_4_PASSING,69,75,72,72,4.243,0.059,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,1,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1007,3,1,THREE_PASSING,,,,,,,,
4,Arizona,1007,3,1,TWO_PASSING,,,,,,,,
4,Arizona,1007,3,1,HYDRAULIC_CONDUCTIVITY,,,,,,,,
4,Arizona,1007,3,1,POISSONS_RATIO,,,,,,,,
4,Arizona,1007,3,1,AASHTO_SOIL_CLASS,,,,,,,,
4,Arizona,1007,3,1,LIQUID_LIMIT,,,,,,,,
4,Arizona,1007,3,1,MAX_LAB_DRY_DENSITY,,,,,,,,
4,Arizona,1007,3,1,NO_10_PASSING,,,,,,,,
4,Arizona,1007,3,1,NO_200_PASSING,,,,,,,,
4,Arizona,1007,3,1,NO_40_PASSING,,,,,,,,
4,Arizona,1007,3,1,NO_4_PASSING,,,,,,,,
4,Arizona,1007,3,1,NO_80_PASSING,,,,,,,,
4,Arizona,1007,3,1,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1007,3,1,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1007,3,1,ONE_PASSING,,,,,,,,
4,Arizona,1007,3,1,OPTIMUM_LAB_MOISTURE,,,,,,,,
4,Arizona,1007,3,1,PLASTICITY_INDEX,,,,,,,,
4,Arizona,1007,3,1,PLASTIC_LIMIT,,,,,,,,
4,Arizona,1007,3,1,RESILIENT_MODULUS,,,,,,,,
4,Arizona,1007,3,1,RESILIENT_MODULUS_K1,,,,,,,,
4,Arizona,1007,3,1,RESILIENT_MODULUS_K2,,,,,,,,
4,Arizona,1007,3,1,RESILIENT_MODULUS_K3,,,,,,,,
4,Arizona,1007,3,1,SPEC_GRAVITY,,,,,,,,
4,Arizona,1007,3,1,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1007,3,2,POISSONS_RATIO,0.35,0.35,0.35,0.35,0,0,D,Representative property imputed using statistical methods and models.
4,Arizona,1007,3,2,ONE_PASSING,95,95,95,95,0,0,AS,Representative property from a single measurement.
4,Arizona,1007,3,2,RESILIENT_MODULUS,11.3,11.3,11.3,11.3,0,0,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,2,RESILIENT_MODULUS_K1,364.681,1789.714,793.461,832.462,202.348,0.243,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,2,RESILIENT_MODULUS_K2,0.193,0.962,0.662,0.658,0.116,0.176,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,2,RESILIENT_MODULUS_K3,-2.794,0.592,-0.199,-0.35,0.436,-1.244,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,2,SPEC_GRAVITY,2.433,3.039,2.708,2.707,0.082,0.03,CL,Representative property expanded from multiple measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,2,THREE_EIGHTHS_PASSING,79,83,81,81,2.828,0.035,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
