STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,LAYER_NO,LAYER_TYPE,LAYER_TYPE_EXP,REPR_THICKNESS,MATL_CODE,MATL_CODE_EXP,DESCRIPTION_EXP,DESCRIPTION,ESTAR_LINK_GROUP,DSR_COMPLEX_MODULUS_TANK,DSR_COMPLEX_PHASE_ANGLE_TANK,DSR_COMPLEX_MODULUS_RTFO,DSR_COMPLEX_PHASE_ANGLE_RTFO,DSR_COMPLEX_MODULUS_PAV,DSR_COMPLEX_PHASE_ANGLE_PAV,IDT_AVERAGE,IDT_TEST_TEMPERATURE,IDT_LOADING_RATE,ABSOLUTE_VISC_140_F,KINEMATIC_VISC_275_F,IDT_POISSON_USED,POISSON_RATIO_TEST_TEMP,AIR_VOIDS_AVG_WP,AIR_VOIDS_AVG_NWP,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING,ASPHALT_CONTENT_MEAN,MAX_SPEC_GRAVITY,BSG,THERMAL_CONDUCTIVITY,HEAT_CAPACITY,SUR_SHORTWAVE_ABSORP,COEF_THERMAL_CONTRACTION,AGGR_SPEC_GRAVITY,BINDER_SPEC_GRAVITY,VOIDS_MINERAL_AGGR,VOIDS_FILLED_ASPHALT,PROJECT_LAYER_CODE
4,Arizona,1003,4,6,AC,Asphalt concrete layer,15.24,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,50,,,0.3499999940395355,25,,,,,,,,,,,,,,,,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1003,5,3,AC,Asphalt concrete layer,180.34,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,,,,,,,,,,50,,,0.3499999940395355,25,2.180000066757202,,100,100,93,77.5,67.5,52,39,16,6.5,4.099999904632568,4.800000190734863,2.4019999504089355,2.3499999046325684,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,16.5,86.80000305175781,
4,Arizona,1003,5,4,AC,Asphalt concrete layer,0,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1003,5,5,AC,Asphalt concrete layer,157.48,1,"Hot Mixed, Hot Laid AC, Dense Graded",Overlay,1,14,,,,,,,1.7899999618530273,25,50,,,0.41999998688697815,25,6.5,,100,100,94,74,67.5,53,39,20.5,9,5.300000190734863,4.199999809265137,2.5460000038146973,2.38100004196167,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,14.899999618530273,56.5,
4,Arizona,1003,5,6,AC,Asphalt concrete layer,15.24,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,50,,,0.3499999940395355,25,,,,,,,,,,,,,,,,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1003,6,3,AC,Asphalt concrete layer,180.34,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,,,,,,,,,,50,,,0.3499999940395355,25,2.180000066757202,,100,100,93,77.5,67.5,52,39,16,6.5,4.099999904632568,4.800000190734863,2.4019999504089355,2.3499999046325684,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,16.5,86.80000305175781,
4,Arizona,1003,6,4,AC,Asphalt concrete layer,0,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1003,6,5,AC,Asphalt concrete layer,157.48,1,"Hot Mixed, Hot Laid AC, Dense Graded",Overlay,1,14,,,,,,,1.7899999618530273,25,50,,,0.41999998688697815,25,6.5,,100,100,94,74,67.5,53,39,20.5,9,5.300000190734863,4.199999809265137,2.5460000038146973,2.38100004196167,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,14.899999618530273,56.5,
4,Arizona,1003,6,6,AC,Asphalt concrete layer,15.24,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,50,,,0.3499999940395355,25,,,,,,,,,,,,,,,,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1006,1,3,AC,Asphalt concrete layer,208.28,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,15,,,,,,,,,50,,,0.3499999940395355,25,5.300000190734863,,100,100,96.5,82.5,70.5,52.5,40.5,18,6.5,3.5,5,2.4030001163482666,2.2760000228881836,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,19.299999237060547,72.5,
4,Arizona,1006,1,4,AC,Asphalt concrete layer,10.16,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,50,,,0.3499999940395355,25,,,,,,,,,,,,,,,,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1006,2,3,AC,Asphalt concrete layer,208.28,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,15,,,,,,,,,50,,,0.3499999940395355,25,5.300000190734863,,100,100,96.5,82.5,70.5,52.5,40.5,18,6.5,3.5,5,2.4030001163482666,2.2760000228881836,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,19.299999237060547,72.5,
4,Arizona,1006,2,4,AC,Asphalt concrete layer,10.16,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,50,,,0.3499999940395355,25,,,,,,,,,,,,,,,,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1006,3,3,AC,Asphalt concrete layer,208.28,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,15,,,,,,,,,50,,,0.3499999940395355,25,5.300000190734863,,100,100,96.5,82.5,70.5,52.5,40.5,18,6.5,3.5,5,2.4030001163482666,2.2760000228881836,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,19.299999237060547,72.5,
4,Arizona,1006,3,4,AC,Asphalt concrete layer,10.16,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,50,,,0.3499999940395355,25,,,,,,,,,,,,,,,,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1006,4,3,AC,Asphalt concrete layer,68.58,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,,,,,,,,,,50,,,0.3499999940395355,25,5.300000190734863,,100,100,96.5,82.5,70.5,52.5,40.5,18,6.5,3.5,5,2.4030001163482666,2.2760000228881836,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,19.299999237060547,72.5,
4,Arizona,1006,4,4,AC,Asphalt concrete layer,0,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1006,4,6,AC,Asphalt concrete layer,152.4,16,"Recycled AC, Heater Scarification/Recompaction",AC Layer Below Surface (Binder Course),4,,,,,,,,1.6699999570846558,25,50,,,0.20999999344348907,25,,,,,,,,,,,,,,,2.369999885559082,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1006,4,7,AC,Asphalt concrete layer,63.5,1,"Hot Mixed, Hot Laid AC, Dense Graded",Overlay,1,,,,,,,,,,50,,,0.3499999940395355,25,6.679999828338623,,100,100,93.5,73.5,67,49.5,36.5,18.5,8.5,4.800000190734863,4.300000190734863,2.5190000534057617,2.3499999046325684,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,16.100000381469727,58.400001525878906,
4,Arizona,1006,4,8,AC,Asphalt concrete layer,20.32,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,50,,,0.3499999940395355,25,,,,,,,,,,,,,,,,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1006,5,3,AC,Asphalt concrete layer,68.58,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,,,,,,,,,,50,,,0.3499999940395355,25,5.300000190734863,,100,100,96.5,82.5,70.5,52.5,40.5,18,6.5,3.5,5,2.4030001163482666,2.2760000228881836,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,19.299999237060547,72.5,
4,Arizona,1006,5,4,AC,Asphalt concrete layer,0,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1006,5,6,AC,Asphalt concrete layer,152.4,16,"Recycled AC, Heater Scarification/Recompaction",AC Layer Below Surface (Binder Course),4,,,,,,,,1.6699999570846558,25,50,,,0.20999999344348907,25,,,,,,,,,,,,,,,2.369999885559082,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1006,5,7,AC,Asphalt concrete layer,63.5,1,"Hot Mixed, Hot Laid AC, Dense Graded",Overlay,1,,,,,,,,,,50,,,0.3499999940395355,25,6.679999828338623,,100,100,93.5,73.5,67,49.5,36.5,18.5,8.5,4.800000190734863,4.300000190734863,2.5190000534057617,2.3499999046325684,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,16.100000381469727,58.400001525878906,
4,Arizona,1006,5,8,AC,Asphalt concrete layer,20.32,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,50,,,0.3499999940395355,25,,,,,,,,,,,,,,,,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1006,6,3,AC,Asphalt concrete layer,68.58,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,,,,,,,,,,50,,,0.3499999940395355,25,5.300000190734863,,100,100,96.5,82.5,70.5,52.5,40.5,18,6.5,3.5,5,2.4030001163482666,2.2760000228881836,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,19.299999237060547,72.5,
4,Arizona,1006,6,4,AC,Asphalt concrete layer,0,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1006,6,6,AC,Asphalt concrete layer,152.4,16,"Recycled AC, Heater Scarification/Recompaction",AC Layer Below Surface (Binder Course),4,,,,,,,,1.6699999570846558,25,50,,,0.20999999344348907,25,,,,,,,,,,,,,,,2.369999885559082,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1006,6,7,AC,Asphalt concrete layer,63.5,1,"Hot Mixed, Hot Laid AC, Dense Graded",Overlay,1,,,,,,,,,,50,,,0.3499999940395355,25,6.679999828338623,,100,100,93.5,73.5,67,49.5,36.5,18.5,8.5,4.800000190734863,4.300000190734863,2.5190000534057617,2.3499999046325684,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,16.100000381469727,58.400001525878906,
4,Arizona,1006,6,8,AC,Asphalt concrete layer,20.32,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,50,,,0.3499999940395355,25,,,,,,,,,,,,,,,,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1006,7,3,AC,Asphalt concrete layer,68.58,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,,,,,,,,,,50,,,0.3499999940395355,25,5.300000190734863,,100,100,96.5,82.5,70.5,52.5,40.5,18,6.5,3.5,5,2.4030001163482666,2.2760000228881836,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,19.299999237060547,72.5,
4,Arizona,1006,7,4,AC,Asphalt concrete layer,0,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1006,7,6,AC,Asphalt concrete layer,152.4,16,"Recycled AC, Heater Scarification/Recompaction",AC Layer Below Surface (Binder Course),4,,,,,,,,1.6699999570846558,25,50,,,0.20999999344348907,25,,,,,,,,,,,,,,,2.369999885559082,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1006,7,7,AC,Asphalt concrete layer,63.5,1,"Hot Mixed, Hot Laid AC, Dense Graded",Overlay,1,,,,,,,,,,50,,,0.3499999940395355,25,6.679999828338623,,100,100,93.5,73.5,67,49.5,36.5,18.5,8.5,4.800000190734863,4.300000190734863,2.5190000534057617,2.3499999046325684,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,16.100000381469727,58.400001525878906,
4,Arizona,1006,7,8,AC,Asphalt concrete layer,20.32,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,50,,,0.3499999940395355,25,,,,,,,,,,,,,,,,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1007,1,3,AC,Asphalt concrete layer,152.4,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,16,,,,,,,0.949999988079071,25,50,,,0.5,25,2.1600000858306885,,100,100,91,71.5,61.5,54.5,46,21.5,8.5,4.199999809265137,5.300000190734863,2.4030001163482666,2.36299991607666,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,16.600000381469727,86.9000015258789,
4,Arizona,1007,1,4,AC,Asphalt concrete layer,12.7,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,50,,,0.3499999940395355,25,,,,,,,,,,,,,,,,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1007,2,3,AC,Asphalt concrete layer,152.4,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,16,,,,,,,0.949999988079071,25,50,,,0.5,25,2.1600000858306885,,100,100,91,71.5,61.5,54.5,46,21.5,8.5,4.199999809265137,5.300000190734863,2.4030001163482666,2.36299991607666,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,16.600000381469727,86.9000015258789,
4,Arizona,1007,2,4,AC,Asphalt concrete layer,12.7,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,50,,,0.3499999940395355,25,,,,,,,,,,,,,,,,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1007,3,3,AC,Asphalt concrete layer,152.4,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,16,,,,,,,0.949999988079071,25,50,,,0.5,25,2.1600000858306885,,100,100,91,71.5,61.5,54.5,46,21.5,8.5,4.199999809265137,5.300000190734863,2.4030001163482666,2.36299991607666,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,16.600000381469727,86.9000015258789,
4,Arizona,1007,3,4,AC,Asphalt concrete layer,12.7,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,50,,,0.3499999940395355,25,,,,,,,,,,,,,,,,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,,,
4,Arizona,1007,4,3,AC,Asphalt concrete layer,91.44,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,,,,,,,,0.949999988079071,25,50,,,0.5,25,2.1600000858306885,,100,100,91,71.5,61.5,54.5,46,21.5,8.5,4.199999809265137,5.300000190734863,2.4030001163482666,2.36299991607666,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,16.600000381469727,86.9000015258789,
4,Arizona,1007,4,4,AC,Asphalt concrete layer,0,2,"Hot Mixed, Hot Laid AC, Open Graded",Friction Course,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1007,4,6,AC,Asphalt concrete layer,109.22,1,"Hot Mixed, Hot Laid AC, Dense Graded",AC Layer Below Surface (Binder Course),4,17,,,,,,,1.9600000381469727,25,50,,,0.4399999976158142,25,2.8499999046325684,,100,95,89,75,63,45,31.5,17,12,7.199999809265137,4.199999809265137,2.572999954223633,2.5,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,10.699999809265137,73.4000015258789,
4,Arizona,1007,4,7,AC,Asphalt concrete layer,73.66,1,"Hot Mixed, Hot Laid AC, Dense Graded",Overlay,1,18,,,,,,,1.7899999618530273,25,50,,,0.3199999928474426,25,6.809999942779541,,100,100,95.5,68.5,55.5,36.5,22,10,6.5,3.5,4.300000190734863,2.5260000228881836,2.3540000915527344,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,16,57.29999923706055,
4,Arizona,1007,5,3,AC,Asphalt concrete layer,91.44,1,"Hot Mixed, Hot Laid AC, Dense Graded",Original Surface Layer,3,,,,,,,,0.949999988079071,25,50,,,0.5,25,2.1600000858306885,,100,100,91,71.5,61.5,54.5,46,21.5,8.5,4.199999809265137,5.300000190734863,2.4030001163482666,2.36299991607666,1.86,0.28,0.8500000238418579,0,2.680000066757202,1.0299999713897705,16.600000381469727,86.9000015258789,
