section_key,STATE_CODE_EXP,OBSERVATION_DATE,IRI_MRI,predicted,residual,arch
Ontario_1622,Ontario,1989-09-05,1.390749990940094,1.1283152,0.2624347805976867,xgb
Ontario_1622,Ontario,1990-06-18,1.4305999994277954,1.1781931,0.2524069070816039,xgb
Ontario_1622,Ontario,1990-10-19,1.4858000040054322,1.1781931,0.3076069116592408,xgb
Ontario_1622,Ontario,1991-04-26,1.535800004005432,1.1744602,0.3613398313522338,xgb
Ontario_1622,Ontario,1992-08-20,1.519600009918213,1.1297483,0.3898516654968262,xgb
Ontario_1622,Ontario,1993-09-08,1.6133999586105348,1.1489946,0.4644053936004639,xgb
Ontario_1622,Ontario,1994-02-16,1.621399998664856,1.2318323,0.3895677328109741,xgb
Ontario_1622,Ontario,1994-04-06,1.9863999605178833,1.2318323,0.7545676946640014,xgb
Ontario_1622,Ontario,1994-07-14,1.6404000043869018,1.2318323,0.40856773853302,xgb
Ontario_1622,Ontario,1994-10-17,1.6058000087738038,1.2318323,0.3739677429199219,xgb
Ontario_1622,Ontario,1995-02-16,1.790399980545044,1.1557097,0.634690237045288,xgb
Ontario_1622,Ontario,1995-05-15,1.4965999841690063,1.1557097,0.3408902406692504,xgb
Ontario_1622,Ontario,1995-07-13,1.6570000410079957,1.1557097,0.5012902975082398,xgb
Ontario_1622,Ontario,1996-11-21,1.7276000022888185,1.1479529,0.5796470880508422,xgb
Ontario_1622,Ontario,1997-01-24,1.7615999937057496,1.2940593,0.467540717124939,xgb
Ontario_1622,Ontario,1997-03-05,2.007799983024597,1.2940593,0.7137407064437866,xgb
Ontario_1622,Ontario,1997-04-01,2.1378000259399412,1.2940593,0.8437407493591307,xgb
Ontario_1622,Ontario,1997-08-08,1.8057999849319455,1.2940593,0.5117407083511352,xgb
Ontario_1622,Ontario,1997-10-20,1.8103999853134156,1.2940593,0.5163407087326051,xgb
Ontario_1622,Ontario,1998-05-07,1.8913999795913696,1.3720049,0.519395112991333,xgb
Ontario_1622,Ontario,1998-10-15,0.7799999952316284,1.1885957,-0.4085956573486328,xgb
Ontario_1622,Ontario,1999-09-22,0.7107999920845032,1.198735,-0.4879350066184997,xgb
Ontario_1622,Ontario,2001-11-06,0.7177999973297119,1.2251394,-0.5073393821716309,xgb
Ontario_1622,Ontario,2005-07-13,0.7842000007629395,1.2125738,-0.4283737659454345,xgb
Ontario_1622,Ontario,2010-08-18,0.9912000060081482,1.292815,-0.3016149640083313,xgb
Ontario_1622,Ontario,2011-08-06,1.0569999933242795,1.2987704,-0.2417704343795776,xgb
Ontario_1622,Ontario,2013-07-18,1.1320000171661375,1.2522812,-0.120281171798706,xgb
Ontario_1622,Ontario,2015-05-20,1.2796000242233276,1.2654606,0.0141394138336181,xgb
Ontario_1622,Ontario,2016-05-25,1.3745999813079834,1.2707093,0.1038907051086426,xgb
Ontario_1680,Ontario,1989-09-06,1.2947999954223632,0.9342087,0.3605913043022155,xgb
Ontario_1680,Ontario,1990-06-19,1.237800025939941,0.95761997,0.2801800608634948,xgb
Ontario_1680,Ontario,1991-07-10,1.2961999893188476,0.9476365,0.3485635042190551,xgb
Ontario_1680,Ontario,1992-08-19,1.2412000179290772,0.9647695,0.2764305353164673,xgb
Ontario_1680,Ontario,1993-09-07,1.2843999862670898,0.97480893,0.3095910549163818,xgb
Ontario_1680,Ontario,1994-07-13,1.2724000215530396,0.9976828,0.2747172117233276,xgb
Ontario_1680,Ontario,1995-07-12,1.2735999822616575,0.9973438,0.2762562036514282,xgb
Ontario_1680,Ontario,1997-08-12,1.2184000253677367,0.99887115,0.2195288777351378,xgb
Ontario_1680,Ontario,1998-05-08,1.202999997138977,1.0090353,0.1939646482467651,xgb
Ontario_1680,Ontario,1998-10-16,1.1832000017166138,1.0090353,0.1741646528244018,xgb
Ontario_1680,Ontario,1999-09-22,1.1997999906539918,1.0211365,0.1786634683609009,xgb
Ontario_1680,Ontario,2002-04-15,1.3592000007629397,1.0410428,0.3181571960449219,xgb
Ontario_1680,Ontario,2004-05-11,1.3704999685287476,1.0790254,0.2914745807647705,xgb
Ontario_1680,Ontario,2009-05-25,1.558399987220764,1.0192115,0.5391884565353393,xgb
Ontario_1680,Ontario,2010-08-17,0.5975999951362609,1.2684848,-0.6708848357200623,xgb
Ontario_1680,Ontario,2011-08-04,0.6791999936103821,1.0958525,-0.416652500629425,xgb
Ontario_1680,Ontario,2013-07-17,0.5444000005722046,1.0020412,-0.4576412200927734,xgb
Ontario_1680,Ontario,2015-05-19,0.6300000071525573,1.2968898,-0.666889774799347,xgb
Ontario_1806,Ontario,1989-09-06,0.8894000053405762,0.90653247,-0.0171324610710144,xgb
Ontario_1806,Ontario,1990-06-19,0.8671999931335449,0.9309136,-0.0637136340141296,xgb
Ontario_1806,Ontario,1991-07-10,0.8417999982833863,0.92073494,-0.0789349436759948,xgb
Ontario_1806,Ontario,1992-08-19,0.9051999926567078,0.9364211,-0.0312211036682128,xgb
Ontario_1806,Ontario,1993-09-07,0.9679999947547911,0.9407933,0.0272067189216613,xgb
Ontario_1806,Ontario,1994-07-13,0.950000011920929,0.9635801,-0.0135800600051879,xgb
Ontario_1806,Ontario,1995-07-12,1.0483999967575073,0.9664078,0.081992220878601,xgb
Ontario_1806,Ontario,1995-11-03,1.0813999891281127,0.9735686,0.1078313708305358,xgb
Ontario_1806,Ontario,1997-08-12,1.084599995613098,0.92646873,0.1581312656402587,xgb
Ontario_1806,Ontario,1998-05-08,1.0312000036239624,0.94288707,0.0883129358291625,xgb
Ontario_1806,Ontario,1998-10-16,1.1155999898910522,0.94288707,0.1727129220962524,xgb
Ontario_1806,Ontario,1999-09-22,1.1038000106811523,0.94066703,0.1631329774856567,xgb
Ontario_1806,Ontario,2002-04-15,1.121399998664856,0.96488744,0.1565125584602356,xgb
Ontario_1806,Ontario,2004-05-11,1.3260000050067902,1.0477308,0.2782692015171051,xgb
Ontario_1806,Ontario,2009-05-25,2.264800024032593,1.0434556,1.2213444232940676,xgb
Ontario_1806,Ontario,2011-08-04,1.1449999809265137,0.98337865,0.1616213321685791,xgb
Ontario_1806,Ontario,2013-07-17,0.9073999881744385,0.99473953,-0.0873395442962646,xgb
Ontario_1806,Ontario,2015-05-19,0.9953999996185304,1.0171624,-0.0217624425888061,xgb
Ontario_960,Ontario,1997-08-07,1.1100000143051147,1.0664097,0.0435903072357177,xgb
Ontario_960,Ontario,1998-10-14,1.1164000272750854,1.0666962,0.0497038602828978,xgb
Ontario_960,Ontario,1999-05-05,1.131999969482422,1.0694233,0.0625766515731811,xgb
Ontario_960,Ontario,2001-11-07,1.1941999912261962,1.1070141,0.0871859312057494,xgb
Ontario_960,Ontario,2003-10-09,1.2962000131607057,1.0895313,0.2066687107086182,xgb
Ontario_960,Ontario,2004-05-12,1.3681999921798706,1.1121618,0.256038236618042,xgb
Ontario_960,Ontario,2010-08-24,2.3766000270843506,1.1134977,1.2631022930145264,xgb
Ontario_960,Ontario,2013-07-20,3.1616000175476073,1.0845888,2.077011251449585,xgb
Ontario_960,Ontario,2016-05-08,1.117199969291687,1.0856818,0.0315181732177733,xgb
Ontario_961,Ontario,1997-08-07,0.9935999870300292,1.0807146,-0.0871145963668823,xgb
Ontario_961,Ontario,1998-10-14,0.969599997997284,1.083259,-0.1136589884757995,xgb
Ontario_961,Ontario,1999-05-05,0.9854000091552736,1.0859861,-0.1005861282348632,xgb
Ontario_961,Ontario,2001-11-07,1.0061999917030335,1.1063598,-0.1001598477363585,xgb
Ontario_961,Ontario,2003-10-09,1.033799982070923,1.1348679,-0.1010679244995116,xgb
Ontario_961,Ontario,2004-05-12,1.0564000129699709,1.1562474,-0.0998473644256592,xgb
Ontario_961,Ontario,2010-08-24,1.4473999977111816,1.1486928,0.2987071514129638,xgb
Ontario_961,Ontario,2013-07-20,1.6438000202178955,1.1486362,0.4951637983322143,xgb
Ontario_961,Ontario,2016-05-08,0.932799994945526,1.1619513,-0.2291513085365295,xgb
Ontario_903,Ontario,1997-08-07,0.9229999899864196,1.0870489,-0.1640488982200623,xgb
Ontario_903,Ontario,1998-10-14,0.8881999969482421,1.0765239,-0.1883239030838013,xgb
Ontario_903,Ontario,1999-05-05,0.9262499809265136,1.0851136,-0.1588636636734008,xgb
Ontario_903,Ontario,1999-05-06,0.9279999732971193,1.0851136,-0.1571136713027953,xgb
Ontario_903,Ontario,2001-11-07,0.9026000022888184,1.1142832,-0.211683201789856,xgb
Ontario_903,Ontario,2003-10-09,0.9297999978065492,1.0898572,-0.1600572228431701,xgb
Ontario_903,Ontario,2004-05-12,0.948199999332428,1.1071773,-0.1589772582054138,xgb
Ontario_903,Ontario,2010-08-24,1.8369999647140505,1.1260054,0.710994553565979,xgb
Ontario_903,Ontario,2013-07-20,2.532800006866455,1.1009736,1.4318264007568358,xgb
Ontario_903,Ontario,2016-05-08,1.269599986076355,1.0891234,0.1804766178131103,xgb
Ontario_1620,Ontario,1989-09-06,1.529200005531311,1.1217555,0.4074445247650147,xgb
Ontario_1620,Ontario,1990-06-18,1.733999991416931,1.1324546,0.6015453577041625,xgb
Ontario_1620,Ontario,1990-10-20,1.6891999959945678,1.1324546,0.5567453622817993,xgb
Ontario_1620,Ontario,1991-04-25,1.6982000112533568,1.139156,0.5590440273284911,xgb
Ontario_1620,Ontario,1992-04-24,1.6728000164031982,1.1178671,0.5549329042434692,xgb
Ontario_1620,Ontario,1992-08-21,1.0871999979019165,1.1128151,-0.0256151437759399,xgb
Ontario_1620,Ontario,1993-09-09,1.1711999893188476,1.1124068,0.0587931394577025,xgb
Ontario_1620,Ontario,1994-07-15,1.1661999940872192,1.1115605,0.0546395301818847,xgb
Ontario_1620,Ontario,1995-07-13,1.2629999876022338,1.0900078,0.1729922056198118,xgb
Ontario_1620,Ontario,1997-08-08,1.6342000246047974,1.1180837,0.5161163091659546,xgb
Ontario_1620,Ontario,1998-05-07,1.6547999858856202,1.1478465,0.5069535255432129,xgb
Ontario_1620,Ontario,1999-05-06,1.1092000007629397,1.0891,0.0200999975204467,xgb
Ontario_1620,Ontario,2002-04-14,1.3569999933242798,1.1192933,0.2377066612243652,xgb
Ontario_1620,Ontario,2005-07-14,1.692199993133545,1.1347642,0.5574357986450196,xgb
Ontario_1620,Ontario,2010-08-18,2.225600004196167,1.1533247,1.0722752809524536,xgb
Ontario_1620,Ontario,2011-08-06,2.173799991607666,1.1706612,1.003138780593872,xgb
Ontario_1620,Ontario,2013-07-20,0.4698000013828277,1.0217445,-0.5519444882869721,xgb
Ontario_1620,Ontario,2015-05-20,0.5832000017166138,1.0606502,-0.4774502277374267,xgb
Ontario_1622,Ontario,1989-09-05,1.390749990940094,1.2902563109332938,0.1004936800068001,rf
Ontario_1622,Ontario,1990-06-18,1.4305999994277954,1.2952150286367226,0.1353849707910728,rf
Ontario_1622,Ontario,1990-10-19,1.4858000040054322,1.2952150286367226,0.1905849753687096,rf
Ontario_1622,Ontario,1991-04-26,1.535800004005432,1.3019679855712458,0.2338320184341862,rf
Ontario_1622,Ontario,1992-08-20,1.519600009918213,1.3024866157094384,0.2171133942087746,rf
Ontario_1622,Ontario,1993-09-08,1.6133999586105348,1.3016156813690076,0.3117842772415271,rf
Ontario_1622,Ontario,1994-02-16,1.621399998664856,1.2964204996539588,0.3249794990108972,rf
Ontario_1622,Ontario,1994-04-06,1.9863999605178833,1.2964204996539588,0.6899794608639245,rf
Ontario_1622,Ontario,1994-07-14,1.6404000043869018,1.2964204996539588,0.343979504732943,rf
Ontario_1622,Ontario,1994-10-17,1.6058000087738038,1.2964204996539588,0.309379509119845,rf
Ontario_1622,Ontario,1995-02-16,1.790399980545044,1.2963765532309677,0.4940234273140764,rf
Ontario_1622,Ontario,1995-05-15,1.4965999841690063,1.2963765532309677,0.2002234309380388,rf
Ontario_1622,Ontario,1995-07-13,1.6570000410079957,1.2963765532309677,0.3606234877770282,rf
Ontario_1622,Ontario,1996-11-21,1.7276000022888185,1.301192152787061,0.4264078495017573,rf
Ontario_1622,Ontario,1997-01-24,1.7615999937057496,1.3228045121888112,0.4387954815169383,rf
Ontario_1622,Ontario,1997-03-05,2.007799983024597,1.3228045121888112,0.6849954708357859,rf
Ontario_1622,Ontario,1997-04-01,2.1378000259399412,1.3228045121888112,0.81499551375113,rf
Ontario_1622,Ontario,1997-08-08,1.8057999849319455,1.3228045121888112,0.4829954727431345,rf
Ontario_1622,Ontario,1997-10-20,1.8103999853134156,1.3228045121888112,0.4875954731246044,rf
Ontario_1622,Ontario,1998-05-07,1.8913999795913696,1.3284443881509682,0.5629555914404014,rf
Ontario_1622,Ontario,1998-10-15,0.7799999952316284,1.30047516657687,-0.5204751713452415,rf
Ontario_1622,Ontario,1999-09-22,0.7107999920845032,1.2710102978445723,-0.5602103057600691,rf
Ontario_1622,Ontario,2001-11-06,0.7177999973297119,1.288392795995773,-0.5705927986660612,rf
Ontario_1622,Ontario,2005-07-13,0.7842000007629395,1.295314454518113,-0.5111144537551735,rf
Ontario_1622,Ontario,2010-08-18,0.9912000060081482,1.3176973147706867,-0.3264973087625386,rf
Ontario_1622,Ontario,2011-08-06,1.0569999933242795,1.3158411367459053,-0.2588411434216255,rf
Ontario_1622,Ontario,2013-07-18,1.1320000171661375,1.3356184701560534,-0.2036184529899156,rf
Ontario_1622,Ontario,2015-05-20,1.2796000242233276,1.3429241924412558,-0.0633241682179281,rf
Ontario_1622,Ontario,2016-05-25,1.3745999813079834,1.355411764376937,0.0191882169310464,rf
Ontario_1680,Ontario,1989-09-06,1.2947999954223632,1.0716005570728602,0.223199438349503,rf
Ontario_1680,Ontario,1990-06-19,1.237800025939941,1.086199491544381,0.1516005343955606,rf
Ontario_1680,Ontario,1991-07-10,1.2961999893188476,1.08258634842269,0.2136136408961575,rf
Ontario_1680,Ontario,1992-08-19,1.2412000179290772,1.091829526129422,0.1493704917996552,rf
