section_key,STATE_CODE_EXP,OBSERVATION_DATE,IRI_MRI,predicted,residual,arch
Ohio_104,Ohio,1996-08-14,0.7409999966621399,1.0947638,-0.3537637591361999,xgb
Ohio_104,Ohio,1996-12-27,0.8347999930381775,1.0947638,-0.2599637627601623,xgb
Ohio_104,Ohio,1997-12-08,1.0079999923706056,1.0843608,-0.0763608455657958,xgb
Ohio_104,Ohio,1998-11-12,1.205999994277954,1.0687642,0.1372357845306395,xgb
Ohio_104,Ohio,1999-10-20,1.2890000104904176,1.0859423,0.2030577421188355,xgb
Ohio_104,Ohio,2000-08-16,1.3118000030517578,1.145795,0.1660050153732299,xgb
Ohio_104,Ohio,2001-11-04,1.4217999935150147,1.1045246,0.3172753810882569,xgb
Ohio_104,Ohio,2002-12-06,1.369000005722046,1.1106106,0.2583894014358521,xgb
Ohio_104,Ohio,2003-04-29,1.3892000436782836,1.1484711,0.2407289266586303,xgb
Ohio_104,Ohio,2004-02-04,1.5192000150680542,1.2155226,0.3036773681640625,xgb
Ohio_104,Ohio,2005-05-05,1.4582000255584715,1.1575664,0.3006335973739624,xgb
Ohio_104,Ohio,2006-08-09,1.4847999811172483,1.1273623,0.3574377298355102,xgb
Ohio_104,Ohio,2008-07-14,1.5438000202178954,1.1916443,0.3521557092666625,xgb
Ohio_104,Ohio,2009-10-20,1.6259999990463256,1.2576435,0.3683565378189086,xgb
Ohio_104,Ohio,2010-08-11,1.6998000144958496,1.2502892,0.4495108127593994,xgb
Ohio_104,Ohio,2011-06-14,1.700600028038025,1.1850927,0.5155073404312134,xgb
Ohio_104,Ohio,2012-05-23,1.828000020980835,1.1354489,0.6925510883331298,xgb
Ohio_104,Ohio,2012-11-05,0.6281999945640564,0.96664417,-0.338444173336029,xgb
Ohio_104,Ohio,2013-06-20,0.6428000092506408,0.98735887,-0.34455885887146,xgb
Ohio_104,Ohio,2014-06-05,0.6842000126838684,1.0363148,-0.3521148324012756,xgb
Ohio_104,Ohio,2016-05-31,0.6829999923706055,1.0415665,-0.3585664987564086,xgb
Ohio_112,Ohio,1996-08-14,0.909599995613098,1.0610228,-0.1514227628707886,xgb
Ohio_112,Ohio,1996-12-27,0.95900000333786,1.0610228,-0.1020227551460266,xgb
Ohio_112,Ohio,1997-12-08,1.1296000003814697,1.0686358,0.0609641790390014,xgb
Ohio_112,Ohio,1998-11-12,1.4,1.0605532,0.3394468069076537,xgb
Ohio_112,Ohio,1999-10-20,1.4972000122070312,1.0664732,0.4307267665863037,xgb
Ohio_112,Ohio,2000-08-16,1.5186000108718871,1.121803,0.3967969655990599,xgb
Ohio_112,Ohio,2001-11-04,1.589800024032593,1.0964245,0.4933755636215209,xgb
Ohio_112,Ohio,2002-12-06,1.495199990272522,1.1095682,0.3856317520141601,xgb
Ohio_112,Ohio,2004-02-04,1.5815999984741211,1.2124197,0.3691802501678467,xgb
Ohio_112,Ohio,2005-05-05,1.569000005722046,1.14046,0.4285399913787842,xgb
Ohio_112,Ohio,2006-08-09,1.5555999994277954,1.1207466,0.4348533868789672,xgb
Ohio_112,Ohio,2008-07-14,1.6169999837875366,1.1845403,0.4324597120285034,xgb
Ohio_112,Ohio,2009-10-20,1.662999987602234,1.263021,0.3999789953231811,xgb
Ohio_112,Ohio,2010-08-11,1.6611999988555908,1.2490278,0.4121721506118774,xgb
Ohio_112,Ohio,2011-06-14,1.863000011444092,1.1930727,0.6699273347854615,xgb
Ohio_112,Ohio,2012-05-23,1.877000021934509,1.1315918,0.7454082250595093,xgb
Ohio_112,Ohio,2012-11-05,0.6445999860763549,0.8679345,-0.223334538936615,xgb
Ohio_112,Ohio,2013-06-20,0.6660000085830688,0.8625325,-0.1965324878692627,xgb
Ohio_112,Ohio,2014-06-05,0.6765999913215637,0.91280437,-0.2362043738365173,xgb
Ohio_112,Ohio,2016-05-31,0.6863999962806702,0.96815914,-0.2817591428756714,xgb
Ohio_159,Ohio,1998-11-12,1.0606000185012818,1.0648894,-0.004289412498474,xgb
Ohio_159,Ohio,1999-10-20,1.0662000179290771,1.0691595,-0.0029594898223876,xgb
Ohio_159,Ohio,2000-08-16,1.0747999668121335,1.1158304,-0.0410304546356201,xgb
Ohio_159,Ohio,2001-11-04,1.0902000188827514,1.0090528,0.081147265434265,xgb
Ohio_159,Ohio,2004-02-04,1.2883999824523926,1.0810387,0.2073612689971924,xgb
Ohio_159,Ohio,2005-05-05,2.0705999612808226,1.0576588,1.0129411697387694,xgb
Ohio_159,Ohio,2006-08-09,2.355800008773804,1.0598145,1.2959855556488038,xgb
Ohio_159,Ohio,2008-07-14,2.855200004577637,1.0160288,1.8391712427139284,xgb
Ohio_159,Ohio,2012-11-05,1.2363999843597413,0.98830724,0.2480927467346192,xgb
Ohio_159,Ohio,2013-06-20,1.232599997520447,0.99890095,0.2336990475654601,xgb
Ohio_159,Ohio,2014-06-05,1.2672000169754027,1.0169557,0.2502442836761473,xgb
Ohio_159,Ohio,2016-05-31,1.3002000093460082,1.0364205,0.2637795448303222,xgb
Ohio_160,Ohio,1996-12-27,1.232599997520447,1.0706979,0.161902093887329,xgb
Ohio_160,Ohio,1997-12-08,1.7618000030517578,1.0598453,0.7019546747207641,xgb
Ohio_160,Ohio,1998-11-12,2.02020001411438,1.0578301,0.9623699188232422,xgb
Ohio_160,Ohio,1999-10-20,2.089799976348877,1.0578431,1.0319568872451783,xgb
Ohio_160,Ohio,2000-08-16,2.127199983596802,1.1140703,1.0131296873092652,xgb
Ohio_160,Ohio,2001-11-04,2.257200002670288,1.090386,1.1668139696121216,xgb
