section_key,STATE_CODE_EXP,OBSERVATION_DATE,IRI_MRI,predicted,residual,arch
Georgia_1001,Georgia,1990-08-07,0.8020000100135803,1.1772818016590398,-0.3752817916454595,rf
Georgia_1001,Georgia,1992-05-22,0.8195999979972839,1.1988645491454837,-0.3792645511481998,rf
Georgia_1001,Georgia,1994-05-09,0.8458000063896179,1.1969851327544996,-0.35118512636488164,rf
Georgia_1001,Georgia,1997-04-25,0.907800018787384,1.1769345266014928,-0.26913450781410875,rf
Georgia_4092,Georgia,1990-06-14,0.7043999910354615,1.107888253051492,-0.4034882620160305,rf
Georgia_4092,Georgia,1992-06-11,0.6968000054359436,1.133339061389549,-0.43653905595360554,rf
Georgia_4092,Georgia,1994-05-13,0.6923999905586242,1.1277291792342672,-0.43532918867564296,rf
Georgia_4092,Georgia,1996-05-21,0.7703999996185302,1.109718872964088,-0.3393188733455579,rf
Georgia_4092,Georgia,1999-04-23,0.7710000038146972,1.1124717506365966,-0.3414717468218994,rf
Georgia_4092,Georgia,2001-08-01,0.8459999918937683,1.1204179358503488,-0.2744179439565805,rf
Georgia_4093,Georgia,1990-06-14,0.6945999979972839,1.134350593371495,-0.43975059537421113,rf
Georgia_4093,Georgia,1992-06-11,0.724399983882904,1.133388459736722,-0.40898847585381803,rf
Georgia_4093,Georgia,1994-05-13,0.7200000047683716,1.1674878167167964,-0.4474878119484248,rf
Georgia_4093,Georgia,1996-05-21,0.7851999998092651,1.134528458866278,-0.34932845905701293,rf
Georgia_4093,Georgia,1999-04-23,0.878000009059906,1.1447389802456964,-0.2667389711857904,rf
Georgia_4093,Georgia,2001-08-01,0.8657999873161316,1.1483005197555394,-0.28250053243940776,rf
Georgia_4111,Georgia,1990-08-07,0.7168000102043152,1.1577700723375455,-0.4409700621332303,rf
Georgia_4111,Georgia,1992-05-22,0.7197999954223633,1.1538525226844554,-0.4340525272620921,rf
Georgia_4112,Georgia,1990-06-18,1.25239999294281,1.2694467040571649,-0.01704671111435485,rf
Georgia_4112,Georgia,1992-05-29,1.4592000007629395,1.3018414549426671,0.15735854582027242,rf
Georgia_4112,Georgia,1994-05-17,1.3996000051498414,1.2821471949847174,0.11745281016512399,rf
Georgia_4112,Georgia,1997-04-24,1.4973999738693238,1.292682812630828,0.2047171612384957,rf
Georgia_4112,Georgia,1998-05-08,1.487599992752075,1.28684686512365,0.20075312762842512,rf
Georgia_4112,Georgia,2000-08-16,0.644599997997284,1.242279359727658,-0.5976793617303741,rf
Georgia_4113,Georgia,1990-06-18,0.8467999935150147,1.2374667832012993,-0.39066678968628465,rf
Georgia_4113,Georgia,1992-05-29,0.9055999994277955,1.271597090819518,-0.36599709139172254,rf
Georgia_4113,Georgia,1994-05-17,1.030199980735779,1.276354441746104,-0.246154461010325,rf
Georgia_4113,Georgia,1997-04-24,1.1128000259399413,1.2617499188207884,-0.14894989288084703,rf
